M2020-01,11,29,090320,RGHMINFO
M2020-01,11,29,090320,668,7
02C03,0,0,1,8,0,305,0,0,1,0
02C05,1,0,1,8,0,305,0,0,1,0
02C06,0,0,1,8,0,305,0,0,1,0
02C07,0,0,1,8,0,305,0,0,1,0
02C08,0,0,1,8,0,305,0,0,1,0
02C09,0,0,1,8,0,305,0,0,1,0
02C10,0,0,1,8,0,287,0,0,1,0
02C11,0,0,1,8,0,305,0,0,1,0
02C12,0,0,1,8,0,305,0,0,1,0
02C13,0,0,1,8,0,305,0,0,1,0
02M02,0,3,0,8,0,267,0,0,1,0
02M03,0,3,0,8,0,267,0,0,1,0
02M04,0,0,2,8,0,267,0,0,1,0
02M05,0,0,2,8,0,267,0,0,1,0
02M07,0,6,2,8,0,267,0,0,1,0
02M08,0,0,2,8,0,267,0,0,1,0
02M09,0,0,0,9,0,0,0,0,1,0
02M10,0,0,3,9,0,0,0,0,1,0
03C05,0,0,4,8,0,265,0,0,1,0
03C06,1,0,1,8,0,265,0,0,1,0
03C07,0,0,1,8,0,265,0,0,1,0
03C09,1,0,1,8,0,265,0,0,1,0
03C10,0,0,0,8,0,265,0,0,1,0
03C11,0,0,0,8,0,265,0,0,1,0
03C12,0,0,0,8,0,265,0,0,1,0
03C13,0,4,0,8,0,265,0,0,1,0
03C14,0,0,1,8,0,265,0,0,1,0
03C15,0,0,1,8,0,265,0,0,1,0
03C16,0,0,1,8,0,265,0,0,1,0
03C17,0,2,1,8,0,265,0,0,1,0
03C18,0,4,0,8,0,265,0,0,1,0
03C19,1,0,1,8,0,265,0,0,1,0
03C20,0,0,1,8,0,265,0,0,1,0
03C21,0,0,1,8,0,265,0,0,1,0
03C24,0,2,1,8,0,265,0,0,1,0
03C25,0,0,0,8,0,265,2,0,1,0
03C26,0,0,0,8,0,265,1,0,1,0
03C27,0,0,1,0,0,0,0,0,1,0
03C28,0,0,1,0,0,0,0,0,1,0
03C29,0,0,1,8,0,265,0,0,1,0
03C30,0,0,1,8,0,265,0,0,1,0
03K02,0,0,1,8,0,266,0,0,1,0
03K03,0,0,1,0,0,0,0,0,1,0
03K04,0,0,1,0,0,0,0,0,1,0
03M02,0,0,2,8,0,267,0,0,1,0
03M03,0,0,3,8,0,267,0,0,1,0
03M04,0,6,3,8,0,267,0,0,1,0
03M05,0,3,3,8,0,267,0,0,1,0
03M06,0,0,3,8,0,267,0,0,1,0
03M07,0,0,2,8,0,267,0,0,1,0
03M08,0,0,3,8,0,267,0,0,1,0
03M09,0,6,3,8,0,267,0,0,1,0
03M10,0,0,2,8,0,267,0,0,1,0
03M11,0,0,2,8,0,267,0,0,1,0
03M12,0,0,0,8,0,267,0,0,1,0
03M13,0,6,0,8,0,267,0,0,1,0
03M14,0,0,0,9,0,0,0,0,1,0
03M15,0,0,3,9,0,0,0,0,1,0
04C02,0,0,0,8,0,265,3,0,0,0
04C03,0,0,0,8,0,265,0,0,1,0
04C04,0,0,0,8,0,265,3,0,0,0
04K02,0,0,1,0,0,0,0,0,1,0
04M02,0,0,3,8,0,267,0,0,1,0
04M03,0,3,3,8,0,267,0,0,1,0
04M04,0,0,0,8,0,267,0,0,1,0
04M05,0,0,3,8,0,267,0,0,1,0
04M06,0,0,3,8,0,267,0,0,1,0
04M07,0,0,3,8,0,267,0,0,1,0
04M08,0,0,2,8,0,267,0,0,1,0
04M09,0,0,3,8,0,267,0,0,1,0
04M10,0,4,4,8,0,267,0,0,1,0
04M11,0,3,0,8,0,267,0,0,1,0
04M12,0,3,3,8,0,267,0,0,1,0
04M13,0,0,2,8,0,267,0,0,1,0
04M14,0,4,2,8,0,267,0,0,1,0
04M15,0,4,3,8,0,267,0,0,1,0
04M16,0,3,4,8,0,267,0,0,1,0
04M17,0,6,2,8,0,267,0,0,1,0
04M18,0,6,4,8,0,267,0,0,1,0
04M19,0,0,2,8,0,267,0,0,1,0
04M20,0,0,2,8,0,267,0,0,1,0
04M21,0,3,0,8,0,267,0,0,1,0
04M22,0,0,0,9,0,0,0,0,1,0
04M23,0,0,2,9,0,0,0,0,1,0
04M24,0,0,0,0,1,0,0,0,1,0
04M25,0,3,3,8,0,267,0,0,1,0
04M26,0,6,2,8,0,267,0,0,1,0
04M27,0,0,0,8,0,267,0,0,1,0
05C02,0,0,0,8,0,265,3,0,1,0
05C03,0,0,0,8,0,265,3,0,1,0
05C04,0,0,0,8,0,265,3,0,1,0
05C05,0,0,0,8,0,265,3,0,1,0
05C06,0,0,0,8,0,265,2,0,1,0
05C07,0,0,0,8,0,265,3,0,1,0
05C08,0,0,3,8,0,265,0,0,1,0
05C09,0,0,0,8,0,265,0,0,1,0
05C10,0,0,0,8,0,265,0,0,1,0
05C11,0,0,0,8,0,265,0,0,1,0
05C12,0,0,0,8,0,265,3,0,1,0
05C13,0,0,1,8,0,265,0,0,1,0
05C14,0,0,0,8,0,302,0,0,1,0
05C15,0,0,3,8,0,265,0,0,1,0
05C17,0,0,1,8,0,265,0,0,1,0
05C18,0,0,1,8,0,265,0,0,1,0
05C19,0,0,3,8,0,265,0,0,1,0
05C20,0,0,0,8,0,265,0,0,1,0
05C21,0,0,1,8,0,265,0,0,1,0
05C22,0,0,3,8,0,265,0,0,1,0
05K05,0,0,0,8,0,306,0,0,1,0
05K06,0,0,3,8,0,266,0,0,1,0
05K10,0,0,1,8,0,266,0,0,1,0
05K12,0,0,0,8,0,266,0,0,1,0
05K14,0,0,0,9,0,0,0,0,1,0
05K15,0,0,1,8,0,266,0,0,1,0
05K17,0,0,1,0,0,0,0,0,1,0
05K19,0,6,0,8,0,266,0,0,1,0
05K20,0,0,3,8,0,266,0,0,1,0
05K21,0,0,0,8,0,266,0,0,1,0
05K22,0,0,0,8,0,266,0,0,1,0
05K23,0,0,1,8,0,266,0,0,1,0
05K24,0,0,1,8,0,266,0,0,1,0
05K25,0,0,1,8,0,266,0,0,1,0
05K26,0,0,1,8,0,266,0,0,1,0
05M04,0,0,3,8,0,307,0,0,1,0
05M05,0,6,3,8,0,267,0,0,1,0
05M06,0,6,2,8,0,267,0,0,1,0
05M07,0,3,4,8,0,267,0,0,1,0
05M08,0,6,3,8,0,267,0,0,1,0
05M09,0,0,4,8,0,267,0,0,1,0
05M10,0,0,2,8,0,267,0,0,1,0
05M11,0,0,3,8,0,267,0,0,1,0
05M12,0,0,3,8,0,267,0,0,1,0
05M13,0,3,3,8,0,267,0,0,1,0
05M14,0,0,0,8,0,267,0,0,1,0
05M15,0,6,3,8,0,267,0,0,1,0
05M16,0,6,2,8,0,267,0,0,1,0
05M17,0,0,3,8,0,267,0,0,1,0
05M18,0,0,4,8,0,267,0,0,1,0
05M19,0,0,0,8,0,267,0,0,1,0
05M20,0,0,0,9,0,0,0,0,1,0
05M21,0,0,0,0,1,0,0,0,1,0
05M22,0,0,0,0,1,0,0,0,1,0
05M23,0,0,2,9,0,0,0,0,1,0
06C03,0,2,0,8,0,294,3,0,0,0
06C04,0,4,0,8,0,294,2,0,0,0
06C05,0,0,0,8,0,265,2,0,1,0
06C07,0,0,0,8,0,265,0,0,0,0
06C08,1,3,0,8,0,303,1,0,1,0
06C09,0,3,0,8,0,265,1,0,1,0
06C10,0,0,1,8,0,265,0,0,1,0
06C12,0,6,1,8,0,265,0,0,1,0
06C13,1,3,0,8,0,265,1,0,1,0
06C14,0,6,1,8,0,265,0,0,1,0
06C15,0,6,0,8,0,265,0,0,1,0
06C16,0,4,0,8,0,280,3,0,0,0
06C19,0,6,1,8,0,265,0,0,1,0
06C20,0,4,0,8,0,285,3,0,1,0
06C21,0,0,0,8,0,265,0,0,1,0
06C22,0,3,0,8,0,265,1,0,1,0
06C23,0,0,1,8,0,294,0,0,1,0
06C24,0,1,1,8,0,265,0,0,1,0
06C25,0,2,1,8,0,265,0,0,1,0
06K02,0,0,0,9,0,0,0,0,1,0
06K03,0,0,1,0,0,0,0,0,1,0
06K04,0,0,1,0,0,0,0,0,1,0
06K05,0,0,1,0,0,0,0,0,1,0
06K06,0,0,1,0,0,0,0,0,1,0
06M02,0,0,3,8,0,267,0,0,1,0
06M03,0,0,3,8,0,267,0,0,1,0
06M04,0,0,3,8,0,267,0,0,1,0
06M05,0,0,3,8,0,267,0,0,1,0
06M06,0,0,3,8,0,267,0,0,1,0
06M07,0,6,2,8,0,267,0,0,1,0
06M08,1,0,3,8,0,267,0,0,1,0
06M09,0,0,3,8,0,267,0,0,1,0
06M10,1,1,0,8,0,267,1,0,1,0
06M11,0,0,3,8,0,267,0,0,1,0
06M12,0,3,3,8,0,267,0,0,1,0
06M13,0,0,3,8,0,267,0,0,1,0
06M14,0,6,0,8,0,267,0,0,1,0
06M15,0,0,0,9,0,0,0,0,1,0
06M16,0,0,0,9,0,0,0,0,1,0
06M17,0,0,2,9,0,0,0,0,1,0
06M18,0,0,3,9,0,0,0,0,1,0
06M19,0,6,0,8,0,267,1,0,1,0
06M20,0,6,3,8,0,267,0,0,1,0
06M21,0,0,0,8,0,267,0,0,1,0
07C06,0,0,0,8,0,272,2,0,1,0
07C07,0,0,0,8,0,265,2,0,1,0
07C08,0,0,0,8,0,265,2,0,1,0
07C09,0,0,0,8,0,281,2,0,0,0
07C10,0,0,0,8,0,265,2,0,1,0
07C11,1,0,0,8,0,265,3,0,1,0
07C12,0,4,0,8,0,265,2,0,1,0
07C13,0,4,0,8,0,286,1,0,1,0
07C14,0,6,1,8,0,265,0,0,1,0
07K02,0,0,0,9,0,0,0,0,1,0
07K04,0,0,1,0,0,0,0,0,1,0
07K05,0,0,1,0,0,0,0,0,1,0
07K06,0,0,0,8,0,266,0,0,1,0
07M02,0,0,3,8,0,267,0,0,1,0
07M04,0,2,2,8,0,267,0,0,1,0
07M06,0,0,3,8,0,267,0,0,1,0
07M07,0,0,3,8,0,267,0,0,1,0
07M08,0,0,2,8,0,267,0,0,1,0
07M09,0,6,2,8,0,267,0,0,1,0
07M10,0,0,4,8,0,267,0,0,1,0
07M11,0,0,3,8,0,267,0,0,1,0
07M12,1,0,0,8,0,267,0,0,1,0
07M13,0,0,0,9,0,0,0,0,1,0
07M14,0,0,2,9,0,0,0,0,1,0
07M15,0,6,3,8,0,267,0,0,1,0
07M16,0,0,0,8,0,267,0,0,1,0
08C02,0,0,0,8,0,265,3,0,1,0
08C04,0,0,0,8,0,265,1,0,1,0
08C06,0,0,0,8,0,265,3,0,1,0
08C12,1,0,1,8,0,265,0,0,1,0
08C13,0,3,1,8,0,265,0,0,1,0
08C14,0,0,1,8,0,265,0,0,1,0
08C20,0,0,1,8,0,265,0,0,1,0
08C21,0,0,1,8,0,265,0,0,1,0
08C22,0,2,0,8,0,265,3,0,0,0
08C24,0,2,0,8,0,265,3,0,0,0
08C25,0,4,0,8,0,265,3,0,0,0
08C27,0,3,0,8,0,265,0,0,0,0
08C28,0,1,1,8,0,265,0,0,1,0
08C29,0,0,1,8,0,282,0,0,1,0
08C31,0,0,0,8,0,265,0,0,1,0
08C32,0,2,1,8,0,265,0,0,1,0
08C33,0,3,0,8,0,265,0,0,1,0
08C34,0,3,1,8,0,265,0,0,1,0
08C35,0,3,1,8,0,265,0,0,1,0
08C36,0,0,1,8,0,265,0,0,1,0
08C37,0,0,1,8,0,265,0,0,1,0
08C38,0,4,1,8,0,265,0,0,1,0
08C39,0,2,1,8,0,265,0,0,1,0
08C40,1,3,1,8,0,265,0,0,1,0
08C42,1,3,1,8,0,265,0,0,1,0
08C43,0,6,1,8,0,265,0,0,1,0
08C44,0,4,1,8,0,265,0,0,1,0
08C45,0,4,1,8,0,265,0,0,1,0
08C46,0,4,1,8,0,265,0,0,1,0
08C47,0,0,0,8,0,290,3,0,1,0
08C48,0,4,0,8,0,265,3,0,0,0
08C49,0,0,0,8,0,290,2,0,1,0
08C50,0,1,0,8,0,265,0,0,1,0
08C51,0,1,0,8,0,290,3,0,1,0
08C52,0,1,0,8,0,265,2,0,0,0
08C53,0,1,0,8,0,290,1,0,1,0
08C54,0,6,1,8,0,265,0,0,1,0
08C55,0,0,0,8,0,291,1,0,1,0
08C57,0,2,1,8,0,265,0,0,1,0
08C58,1,3,1,8,0,265,0,0,1,0
08C59,1,0,1,8,0,265,0,0,1,0
08C60,1,0,1,8,0,265,0,0,1,0
08C61,0,3,0,8,0,265,2,0,1,0
08C62,0,3,1,8,0,265,0,0,1,0
08K02,0,0,1,0,0,0,0,0,1,0
08K03,0,0,0,8,0,266,0,0,1,0
08K04,1,0,0,8,0,266,2,0,1,0
08M04,0,0,3,8,0,267,0,0,1,0
08M05,0,3,3,8,0,267,0,0,1,0
08M06,1,0,3,8,0,267,0,0,1,0
08M07,0,3,3,8,0,267,0,0,1,0
08M08,1,0,3,8,0,267,0,0,1,0
08M09,0,3,2,8,0,267,0,0,1,0
08M10,0,4,2,8,0,267,0,0,1,0
08M14,0,4,2,8,0,267,0,0,1,0
08M15,0,0,2,8,0,267,0,0,1,0
08M18,0,0,3,8,0,267,0,0,1,0
08M19,1,2,3,8,0,267,0,0,1,0
08M20,0,0,0,8,0,267,0,0,1,0
08M21,0,6,0,8,0,267,0,0,1,0
08M22,0,3,0,8,0,267,0,0,1,0
08M23,0,3,0,8,0,267,0,0,1,0
08M24,0,6,3,8,0,267,0,0,1,0
08M25,1,0,3,8,0,267,0,0,1,0
08M26,1,3,0,8,0,267,0,0,1,0
08M27,0,3,3,8,0,267,0,0,1,0
08M28,0,3,3,8,0,267,0,0,1,0
08M29,0,3,3,8,0,267,0,0,1,0
08M30,1,0,3,8,0,267,0,0,1,0
08M31,0,3,3,8,0,267,0,0,1,0
08M32,0,0,3,8,0,267,0,0,1,0
08M33,0,0,2,8,0,267,0,0,1,0
08M34,0,2,2,8,0,267,0,0,1,0
08M35,0,0,0,9,0,0,0,0,1,0
08M36,0,0,2,9,0,0,0,0,1,0
08M37,0,0,3,8,0,292,0,0,1,0
08M38,0,3,3,8,0,267,0,0,1,0
09C02,1,2,1,8,0,304,0,0,1,0
09C03,0,0,1,8,0,265,0,0,1,0
09C04,0,2,0,8,0,310,2,0,1,0
09C05,0,6,1,8,0,310,0,0,1,0
09C06,0,6,3,8,0,265,0,0,1,0
09C07,0,4,1,8,0,265,0,0,1,0
09C08,0,3,1,8,0,265,0,0,1,0
09C09,0,0,1,8,0,265,0,0,1,0
09C10,0,0,1,8,0,265,0,0,1,0
09C11,0,0,0,8,0,265,3,0,1,0
09C12,0,4,1,8,0,265,0,0,1,0
09C13,0,0,1,8,0,265,0,0,1,0
09C14,0,0,1,8,0,265,0,0,1,0
09C15,0,0,1,8,0,265,0,0,1,0
09K02,0,0,1,0,0,0,0,0,1,0
09M02,0,0,2,8,0,267,0,0,1,0
09M03,0,0,2,8,0,267,0,0,1,0
09M04,0,0,3,8,0,267,0,0,1,0
09M05,0,3,3,8,0,267,0,0,1,0
09M06,0,0,2,8,0,267,0,0,1,0
09M07,0,3,2,8,0,267,0,0,1,0
09M08,0,3,3,8,0,267,0,0,1,0
09M09,1,6,3,8,0,267,0,0,1,0
09M10,0,4,2,8,0,267,0,0,1,0
09M11,0,0,2,8,0,267,0,0,1,0
09M12,0,0,0,9,0,0,0,0,1,0
09M13,0,0,0,9,0,0,0,0,1,0
09M14,0,0,2,9,0,0,0,0,1,0
09M15,0,0,0,9,0,0,0,0,1,0
09Z02,0,0,0,2,0,0,0,0,1,0
10C02,0,0,0,8,0,265,2,0,1,0
10C03,0,0,0,8,0,265,2,0,1,0
10C05,0,0,0,8,0,265,0,0,1,0
10C07,0,0,0,8,0,265,0,0,1,0
10C08,1,4,1,8,0,265,0,0,1,0
10C09,0,0,0,8,0,265,0,0,1,0
10C10,0,1,0,8,0,265,0,0,1,0
10C11,0,2,0,8,0,283,0,0,1,0
10C12,0,6,0,8,0,265,0,0,1,0
10C13,0,0,0,8,0,265,3,0,0,0
10M02,0,4,3,8,0,267,0,0,1,0
10M03,1,0,3,8,0,267,0,0,1,0
10M07,0,4,3,8,0,267,0,0,1,0
10M08,1,3,3,8,0,267,0,0,1,0
10M09,0,4,2,8,0,267,0,0,1,0
10M10,1,0,3,8,0,267,0,0,1,0
10M11,1,4,2,8,0,267,0,0,1,0
10M12,0,6,3,8,0,267,0,0,1,0
10M13,0,0,3,9,0,0,0,0,1,0
10M14,0,0,2,9,0,0,0,0,1,0
10M15,0,0,3,8,0,267,0,0,1,0
10M16,0,3,3,8,0,267,0,0,1,0
10M17,0,0,3,8,0,267,0,0,1,0
10M18,0,2,3,8,0,267,0,0,1,0
10M19,0,0,0,8,0,267,0,0,1,0
10M20,0,0,0,8,0,267,0,0,1,0
11C02,0,0,0,8,0,273,3,0,0,0
11C03,0,0,0,8,0,265,2,0,1,0
11C04,0,0,1,8,0,265,0,0,1,0
11C06,0,0,0,8,0,265,0,0,1,0
11C07,0,0,1,8,0,265,0,0,1,0
11C08,0,0,3,8,0,265,0,0,1,0
11C09,0,0,1,8,0,265,0,0,1,0
11C10,0,0,1,8,0,265,0,0,1,0
11C11,0,6,1,8,0,265,0,0,1,0
11C12,0,1,1,8,0,265,0,0,1,0
11C13,0,6,1,8,0,265,0,0,1,0
11K02,0,0,1,8,0,266,0,0,1,0
11K03,0,0,0,9,0,0,0,0,1,0
11K04,0,0,0,9,0,0,0,0,1,0
11K05,0,0,0,9,0,0,0,0,1,0
11K06,0,0,0,9,0,0,0,0,1,0
11K07,0,0,0,9,0,0,0,0,1,0
11K08,0,0,1,0,0,0,0,0,1,0
11M02,0,3,3,8,0,267,0,0,1,0
11M03,0,0,2,8,0,267,0,0,1,0
11M04,0,6,2,8,0,267,0,0,1,0
11M06,1,2,3,8,0,267,0,0,1,0
11M07,0,0,3,8,0,267,0,0,1,0
11M08,0,0,2,8,0,267,0,0,1,0
11M10,0,0,2,8,0,267,0,0,1,0
11M11,0,0,0,8,0,267,0,0,1,0
11M12,0,6,3,8,0,267,0,0,1,0
11M15,0,6,2,8,0,284,0,0,1,0
11M16,0,0,2,8,0,267,0,0,1,0
11M17,0,0,0,8,0,267,0,0,1,0
11M18,0,0,0,9,0,0,0,0,1,0
11M19,0,0,2,9,0,0,0,0,1,0
11M20,0,0,0,8,0,267,0,0,1,0
12C03,0,0,1,8,0,265,0,0,1,0
12C04,0,6,1,8,0,265,0,0,1,0
12C05,0,0,0,8,0,274,0,0,1,0
12C06,0,0,1,8,0,265,0,0,1,0
12C07,0,2,1,8,0,265,0,0,1,0
12C08,0,6,1,8,0,265,0,0,1,0
12C09,0,0,0,8,0,274,2,0,1,0
12C10,0,0,0,8,0,265,0,0,1,0
12C11,0,6,0,8,0,276,3,0,0,0
12C12,0,6,0,8,0,265,3,0,1,0
12C13,0,2,1,8,0,265,0,0,1,0
12K02,0,0,0,9,0,0,0,0,1,0
12K03,0,0,0,9,0,0,0,0,1,0
12K06,0,0,1,0,0,0,0,0,1,0
12M03,0,2,3,8,0,267,0,0,1,0
12M04,0,6,3,8,0,267,0,0,1,0
12M05,0,6,2,8,0,267,0,0,1,0
12M06,0,6,3,8,0,267,0,0,1,0
12M07,0,3,2,8,0,267,0,0,1,0
12M08,0,0,0,9,0,0,0,0,1,0
12M09,0,0,0,9,0,0,0,0,1,0
13C03,0,4,0,8,0,265,1,0,0,0
13C04,0,0,1,8,0,265,0,0,1,0
13C05,0,6,0,8,0,275,1,0,1,0
13C06,0,6,1,8,0,265,0,0,1,0
13C07,0,6,1,8,0,265,0,0,1,0
13C08,1,6,1,8,0,265,0,0,1,0
13C09,0,6,1,8,0,265,0,0,1,0
13C10,0,0,1,8,0,265,0,0,1,0
13C11,0,6,1,8,0,275,0,0,1,0
13C12,0,6,1,8,0,265,0,0,1,0
13C13,0,6,3,8,0,265,0,0,1,0
13C14,0,2,0,8,0,275,3,0,0,0
13C15,0,6,0,8,0,265,3,0,0,0
13C16,0,0,1,0,0,0,0,0,1,0
13C17,0,3,1,8,0,265,0,0,1,0
13C18,0,0,0,8,0,265,0,0,1,0
13C19,0,6,1,8,0,265,0,0,1,0
13C20,0,0,1,8,0,265,0,0,1,0
13K02,0,0,0,9,0,0,0,0,1,0
13K03,0,0,0,9,0,0,0,0,1,0
13K04,0,0,0,9,0,0,0,0,1,0
13K05,0,0,0,9,0,0,0,0,1,0
13K06,0,0,1,0,0,0,0,0,1,0
13M03,0,0,3,8,0,267,0,0,1,0
13M04,0,0,3,8,0,267,0,0,1,0
13M05,0,6,0,8,0,267,0,0,1,0
13M06,0,6,3,8,0,267,0,0,1,0
13M07,0,6,0,8,0,267,0,0,1,0
13M08,0,0,0,8,0,267,0,0,1,0
13M09,0,0,0,9,0,0,0,0,1,0
13M10,0,0,0,9,0,0,0,0,1,0
14C03,0,0,0,4,0,0,0,2,1,0
14C04,0,0,3,9,0,0,0,0,1,0
14C05,0,0,1,9,0,0,0,0,1,0
14C06,0,0,0,4,0,0,0,3,1,0
14C07,0,0,0,4,0,0,0,3,1,0
14C08,0,0,0,4,0,0,0,3,1,0
14C09,0,0,0,2,0,0,0,0,1,0
14C10,0,0,3,9,0,0,0,0,1,0
14M02,0,0,3,2,0,0,0,0,1,0
14M03,0,0,2,4,0,0,0,0,1,0
14Z04,0,0,3,9,0,0,0,0,1,0
14Z06,0,0,3,9,0,0,0,0,1,0
14Z08,0,0,0,9,0,0,0,0,1,0
14Z09,0,0,0,9,0,0,0,0,1,0
14Z10,0,0,3,2,0,0,0,0,1,0
14Z11,0,0,0,2,0,0,0,4,1,0
14Z12,0,0,0,2,0,0,0,4,1,0
14Z13,0,0,3,4,0,0,0,2,1,0
14Z14,0,0,3,4,0,0,0,2,1,0
14Z15,0,0,0,9,0,0,0,0,1,0
14Z16,0,0,3,9,0,0,0,0,1,0
15C02,0,0,0,2,0,0,0,0,1,0
15C03,0,0,0,2,0,0,0,0,1,0
15C04,0,0,0,2,0,0,0,0,1,0
15C05,0,0,0,2,0,0,0,0,1,0
15C06,0,0,0,2,0,0,0,0,1,0
15M02,0,0,0,9,0,0,0,0,1,0
15M03,0,0,0,0,1,0,0,0,1,0
15M04,0,0,0,0,1,0,0,0,1,0
15M05,0,0,0,4,0,0,0,0,1,0
15M06,0,0,0,4,0,0,0,0,1,0
15M07,0,0,0,3,0,0,0,0,1,0
15M08,0,0,0,3,0,0,0,0,1,0
15M09,0,0,0,3,0,0,0,0,1,0
15M10,0,0,0,3,0,0,0,0,1,0
15M11,0,0,0,3,0,0,0,0,1,0
15M12,0,0,0,2,0,0,0,0,1,0
15M13,0,0,0,2,0,0,0,0,1,0
15M14,0,0,0,2,0,0,0,0,1,0
15Z10,0,0,0,0,1,0,0,0,1,0
16C02,0,0,0,8,0,265,2,0,1,0
16C03,0,0,1,8,0,265,0,0,1,0
16M06,0,0,3,8,0,267,0,0,1,0
16M07,0,0,0,8,0,267,0,0,1,0
16M08,0,0,0,8,0,267,0,0,1,0
16M09,0,6,2,8,0,267,0,0,1,0
16M10,0,2,3,8,0,267,0,0,1,0
16M11,0,0,3,8,0,267,0,0,1,0
16M12,0,1,3,8,0,267,0,0,1,0
16M13,0,6,2,8,0,267,0,0,1,0
16M14,0,0,0,9,0,0,0,0,1,0
16M15,0,0,2,9,0,0,0,0,1,0
16M16,0,0,3,8,0,267,0,0,1,0
16M17,0,0,3,8,0,267,0,0,1,0
16M18,0,0,0,8,0,267,0,0,1,0
17C06,0,0,0,8,0,265,2,0,1,0
17C07,0,0,0,8,0,265,0,0,1,0
17C08,0,0,1,8,0,265,0,0,1,0
17K04,0,0,0,8,0,266,0,0,1,0
17K05,0,0,0,8,0,266,0,0,1,0
17K07,0,0,1,0,0,0,0,0,1,0
17K08,1,0,0,8,0,266,0,0,1,0
17K09,1,0,0,8,0,266,0,0,1,0
17M05,0,0,0,8,0,267,0,0,1,0
17M06,0,0,4,8,0,267,0,0,1,0
17M08,0,0,2,8,0,267,0,0,1,0
17M09,0,0,2,8,0,267,0,0,1,0
17M14,0,0,0,9,0,0,0,0,1,0
17M15,0,0,2,8,0,267,0,0,1,0
17M16,0,0,2,8,0,267,0,0,1,0
17M17,0,0,2,8,0,267,0,0,1,0
18C02,0,0,1,8,0,265,0,0,1,0
18M02,0,0,0,8,0,267,0,0,1,0
18M03,0,3,3,8,0,267,0,0,1,0
18M04,0,3,3,8,0,267,0,0,1,0
18M06,0,0,0,8,0,267,0,0,1,0
18M07,0,0,3,8,0,267,0,0,1,0
18M09,0,3,3,8,0,267,0,0,1,0
18M10,0,3,2,8,0,267,0,0,1,0
18M11,0,6,3,8,0,267,0,0,1,0
18M12,0,0,0,9,0,0,0,0,1,0
18M13,0,0,0,0,1,0,0,0,1,0
18M14,0,0,3,9,0,0,0,0,1,0
18M15,0,0,0,8,0,267,0,0,1,0
19C02,0,0,0,8,0,265,0,0,1,0
19M02,0,6,3,8,0,267,0,0,1,0
19M06,0,0,3,8,0,267,0,0,1,0
19M07,0,0,3,8,0,267,0,0,1,0
19M10,0,3,3,8,0,267,0,0,1,0
19M11,0,3,3,8,0,267,0,0,1,0
19M12,0,0,2,8,0,267,0,0,1,0
19M13,0,0,3,8,0,267,0,0,1,0
19M14,0,3,3,8,0,267,0,0,1,0
19M15,0,0,3,8,0,267,0,0,1,0
19M16,0,3,3,8,0,267,0,0,1,0
19M17,0,0,0,8,0,267,0,0,1,0
