01C114,4,0,0,1,1,54,60,6,54,999,0
01C121,0,5,4160,1,0,0,999,0,0,999,0
01C121,0,1,8450,1,1,69,10,0,69,999,0
01C121,0,0,0,0,1,55,10,0,55,999,0
01C122,0,5,4160,1,0,0,999,0,0,999,0
01C122,0,1,8450,1,1,70,27,0,70,999,0
01C122,0,0,0,0,1,56,27,0,56,999,0
01C123,0,5,4160,1,0,0,999,0,0,999,0
01C123,0,1,8450,1,1,71,45,0,71,999,0
01C123,0,0,0,0,1,57,45,0,57,999,0
01C124,0,5,4160,1,0,0,999,0,0,999,0
01C124,4,1,8450,1,1,72,92,15,72,999,0
01C124,4,0,0,0,1,58,92,15,58,999,0
01C14J,0,0,0,1,1,78,999,0,78,999,0
01C141,0,0,0,1,1,74,3,0,74,3,0
01C142,0,0,0,1,1,75,12,0,75,999,0
01C143,0,0,0,1,1,76,999,0,76,999,0
01C144,0,0,0,1,1,77,999,0,77,999,0
01C15J,0,0,0,1,1,83,999,0,83,999,0
01C151,0,0,0,1,1,79,3,0,79,3,0
01C152,0,0,0,1,1,80,11,0,80,7,0
01C153,0,0,0,1,1,81,999,0,81,999,0
01C154,0,0,0,1,1,82,999,0,82,999,0
01K021,0,0,0,1,1,189,6,0,189,4,0
01K022,0,0,0,1,1,190,11,0,190,999,0
01K023,0,0,0,1,1,191,34,0,191,999,0
01K024,0,0,0,1,1,192,999,0,192,999,0
01K031,0,0,0,1,1,193,7,0,193,4,0
01K032,0,0,0,1,1,194,18,0,194,8,0
01K033,0,0,0,1,1,195,32,0,195,999,0
01K034,4,0,0,1,1,196,74,12,196,999,0
01K04J,0,0,0,1,1,197,999,0,197,999,0
01K05J,0,0,0,1,1,198,999,0,198,999,0
01K06J,0,0,0,1,1,199,999,0,199,999,0
01K071,0,0,0,1,1,200,37,0,200,999,0
01K072,0,0,0,1,1,201,40,0,201,999,0
01K073,0,0,0,1,1,202,53,0,202,999,0
01K074,4,0,0,1,1,203,93,9,203,999,0
01M04T,0,10,1,1,1,9999,999,0,9999,999,0
01M04T,0,10,2,1,1,348,999,0,348,999,0
01M04T,0,0,0,0,1,333,999,0,333,999,0
01M041,0,0,0,1,1,204,7,0,204,999,0
01M042,0,0,0,1,1,205,13,0,205,999,0
01M043,4,0,0,1,1,206,36,6,206,999,0
01M044,4,0,0,1,1,207,64,7,207,999,0
01M05T,0,10,1,1,1,9999,999,0,9999,999,0
01M05T,0,10,2,1,1,5006,999,0,5006,999,0
01M05T,0,0,0,1,1,212,999,0,212,999,0
01M051,6,0,0,1,1,208,11,0,208,15,3
01M052,2,0,0,1,1,209,34,4,209,31,5
01M053,6,0,0,1,1,210,35,0,210,45,5
01M054,4,0,0,1,1,211,90,15,211,999,0
01M07T,0,10,1,1,1,9999,999,0,9999,999,0
01M07T,0,10,2,1,1,5007,999,0,5007,999,0
01M07T,0,0,0,1,1,217,999,0,217,999,0
01M071,0,0,0,1,1,213,8,0,213,18,0
01M072,4,0,0,1,1,214,29,5,214,32,0
01M073,2,0,0,1,1,215,30,5,215,35,6
01M074,2,0,0,1,1,216,52,9,216,41,7
01M08T,0,10,1,1,1,9999,999,0,9999,999,0
01M08T,0,10,2,1,1,5008,999,0,5008,999,0
01M08T,0,0,0,1,1,222,999,0,222,999,0
01M081,0,0,0,1,1,218,7,0,218,14,0
01M082,6,0,0,1,1,219,19,0,219,33,5
01M083,6,0,0,1,1,220,33,0,220,38,5
01M084,2,0,0,1,1,221,69,7,221,51,9
01M09T,0,10,1,1,1,9999,999,0,9999,999,0
01M09T,0,10,2,1,1,5009,999,0,5009,999,0
01M09T,0,0,0,1,1,227,999,0,227,999,0
01M091,0,0,0,1,1,223,7,0,223,999,0
01M092,0,0,0,1,1,224,19,0,224,999,0
01M093,4,0,0,1,1,225,49,5,225,999,0
01M094,4,0,0,1,1,226,88,15,226,999,0
01M10T,0,10,1,1,1,9999,999,0,9999,999,0
01M10T,0,10,2,1,1,5010,999,0,5010,999,0
01M10T,0,0,0,1,1,232,999,0,232,999,0
01M101,0,0,0,1,1,228,8,0,228,13,0
01M102,6,0,0,1,1,229,19,0,229,28,4
01M103,4,0,0,1,1,230,36,6,230,35,0
01M104,4,0,0,1,1,231,72,12,231,999,0
01M11T,0,9,2,1,1,9999,999,0,9999,999,0
01M11T,0,10,1,1,1,9999,999,0,9999,999,0
01M11T,0,10,2,1,1,5011,999,0,5011,999,0
01M11T,0,0,0,0,1,237,999,0,237,999,0
01M111,0,9,2,1,1,9999,999,0,9999,999,0
01M111,0,0,0,0,1,233,8,0,233,14,0
01M112,0,0,0,1,1,234,15,0,234,23,0
01M113,6,0,0,1,1,235,36,0,235,30,5
01M114,4,0,0,1,1,236,58,6,236,999,0
01M12T,0,10,1,1,1,9999,999,0,9999,999,0
01M12T,0,10,2,1,1,5012,999,0,5012,999,0
01M12T,0,0,0,1,1,242,999,0,242,999,0
01M121,0,0,0,1,1,238,7,0,238,14,0
01M122,0,0,0,1,1,239,16,0,239,26,0
01M123,0,0,0,1,1,240,31,0,240,35,0
01M124,4,0,0,1,1,241,65,7,241,999,0
01M131,0,10,1,1,1,9999,999,0,9999,999,0
01M131,0,10,2,1,1,5013,999,0,5013,999,0
01M131,0,0,0,1,1,243,3,0,243,18,0
01M132,0,0,0,1,1,244,14,0,244,28,0
01M133,6,0,0,1,1,245,26,0,245,38,6
01M134,0,0,0,1,1,246,63,0,246,63,0
01M15T,0,10,1,1,1,9999,999,0,9999,999,0
01M15T,0,10,2,1,1,349,999,0,349,999,0
01M15T,0,0,0,1,1,334,999,0,334,999,0
01M151,0,0,0,1,1,247,10,0,247,25,0
01M152,0,0,0,1,1,248,14,0,248,29,0
01M153,6,0,0,1,1,249,21,0,249,37,7
01M154,0,0,0,1,1,250,42,0,250,999,0
01M16T,0,10,1,1,1,9999,999,0,9999,999,0
01M16T,0,10,2,1,1,350,999,0,350,999,0
01M16T,0,0,0,1,1,335,999,0,335,999,0
01M161,0,0,0,1,1,251,8,0,251,8,0
01M162,0,0,0,1,1,252,12,0,252,12,0
01M163,0,0,0,1,1,253,22,0,253,999,0
01M164,0,0,0,1,1,254,46,0,254,999,0
01M17T,0,10,1,1,1,9999,999,0,9999,999,0
01M17T,0,10,2,1,1,5014,999,0,5014,999,0
01M17T,0,0,0,1,1,259,999,0,259,999,0
01M171,0,0,0,1,1,255,6,0,255,6,0
01M172,0,0,0,1,1,256,13,0,256,11,0
01M173,0,0,0,1,1,257,30,0,257,999,0
01M174,4,0,0,1,1,258,70,7,258,999,0
01M18T,0,10,1,1,1,9999,999,0,9999,999,0
01M18T,0,10,2,1,1,351,999,0,351,999,0
01M18T,0,0,0,1,1,336,999,0,336,999,0
01M181,0,0,0,1,1,260,10,0,260,999,0
01M182,0,0,0,1,1,261,20,0,261,999,0
01M183,0,0,0,1,1,262,34,0,262,999,0
01M184,4,0,0,1,1,263,89,8,263,999,0
01M191,0,10,1,1,1,9999,999,0,9999,999,0
01M191,0,10,2,1,1,5015,999,0,5015,999,0
01M191,0,0,0,1,1,264,5,0,264,5,0
01M192,0,0,0,1,1,265,18,0,265,23,0
01M193,6,0,0,1,1,266,29,0,266,33,6
01M194,4,0,0,1,1,267,60,8,267,999,0
01M201,0,10,1,1,1,9999,999,0,9999,999,0
01M201,0,10,2,1,1,5016,999,0,5016,999,0
01M201,0,0,0,1,1,268,3,0,268,999,0
01M202,0,0,0,1,1,269,13,0,269,13,0
01M203,0,0,0,1,1,270,22,0,270,999,0
01M204,0,0,0,1,1,271,50,0,271,999,0
01M21T,0,10,1,1,1,9999,999,0,9999,999,0
01M21T,0,10,2,1,1,352,999,0,352,999,0
01M21T,0,0,0,1,1,337,999,0,337,999,0
01M211,0,0,0,1,1,272,7,0,272,6,0
01M212,0,0,0,1,1,273,13,0,273,12,0
01M213,0,0,0,1,1,274,23,0,274,24,0
01M214,0,0,0,1,1,275,47,0,275,999,0
01M22T,0,10,1,1,1,9999,999,0,9999,999,0
01M22T,0,10,2,1,1,5017,999,0,5017,999,0
01M22T,0,0,0,1,1,280,999,0,280,999,0
01M221,0,0,0,1,1,276,3,0,276,13,0
01M222,0,0,0,1,1,277,10,0,277,19,0
01M223,0,0,0,1,1,278,17,0,278,25,0
01M224,0,0,0,1,1,279,999,0,279,999,0
01M231,0,10,1,1,1,9999,999,0,9999,999,0
01M231,0,10,2,1,1,5018,999,0,5018,999,0
01M231,0,0,0,1,1,281,3,0,281,999,0
01M232,0,0,0,1,1,282,7,0,282,999,0
01M233,0,0,0,1,1,283,999,0,283,999,0
01M234,0,0,0,1,1,284,999,0,284,999,0
01M24T,0,10,1,1,1,9999,999,0,9999,999,0
01M24T,0,10,2,1,1,5019,999,0,5019,999,0
01M24T,0,0,0,1,1,289,999,0,289,999,0
01M241,0,0,0,1,1,285,5,0,285,999,0
01M242,0,0,0,1,1,286,12,0,286,999,0
01M243,0,0,0,1,1,287,26,0,287,999,0
01M244,0,0,0,1,1,288,61,0,288,999,0
01M25T,0,10,1,1,1,9999,999,0,9999,999,0
01M25T,0,10,2,1,1,5020,999,0,5020,999,0
01M25T,0,0,0,1,1,294,999,0,294,999,0
01M251,0,0,0,1,1,290,6,0,290,15,0
01M252,0,0,0,1,1,291,14,0,291,30,0
01M253,0,0,0,1,1,292,25,0,292,37,0
01M254,6,0,0,1,1,293,44,0,293,56,7
01M26T,0,10,1,1,1,9999,999,0,9999,999,0
01M26T,0,10,2,1,1,5021,999,0,5021,999,0
01M26T,0,0,0,1,1,299,999,0,299,999,0
01M261,0,0,0,1,1,295,10,0,295,18,0
01M262,0,0,0,1,1,296,19,0,296,27,0
01M263,6,0,0,1,1,297,33,0,297,43,5
01M264,2,0,0,1,1,298,62,10,298,59,8
01M27T,0,10,1,1,1,9999,999,0,9999,999,0
01M27T,0,10,2,1,1,353,999,0,353,999,0
01M27T,0,0,0,1,1,304,999,0,304,999,0
01M271,0,0,0,1,1,300,7,0,300,7,0
01M272,6,0,0,1,1,301,15,0,301,23,4
01M273,0,0,0,1,1,302,28,0,302,999,0
01M274,4,0,0,1,1,303,48,6,303,999,0
01M28T,0,10,1,1,1,9999,999,0,9999,999,0
01M28T,0,10,2,1,1,354,999,0,354,999,0
01M28T,0,0,0,1,1,309,999,0,309,999,0
01M281,0,0,0,1,1,305,5,0,305,3,0
01M282,0,0,0,1,1,306,17,0,306,999,0
01M283,0,0,0,1,1,307,35,0,307,999,0
01M284,4,0,0,1,1,308,52,9,308,999,0
01M291,0,10,1,1,1,9999,999,0,9999,999,0
01M291,0,10,2,1,1,355,999,0,355,999,0
01M291,0,0,0,1,1,310,3,0,310,3,0
01M292,0,0,0,1,1,311,15,0,311,999,0
01M293,0,0,0,1,1,312,999,0,312,999,0
01M294,0,0,0,1,1,313,999,0,313,999,0
01M30T,0,10,1,1,1,9999,999,0,9999,999,0
01M30T,0,10,2,1,1,356,999,0,356,999,0
01M30T,0,0,0,1,1,318,999,0,318,999,0
01M301,0,0,0,1,1,314,13,0,314,14,0
01M302,0,0,0,1,1,315,20,0,315,23,0
01M303,6,0,0,1,1,316,31,0,316,38,5
01M304,6,0,0,1,1,317,57,0,317,70,12
01M31T,0,10,1,1,1,9999,999,0,9999,999,0
01M31T,0,10,2,1,1,357,999,0,357,999,0
01M31T,0,0,0,1,1,323,999,0,323,999,0
01M311,0,0,0,1,1,319,12,0,319,11,0
01M312,6,0,0,1,1,320,21,0,320,27,5
01M313,2,0,0,1,1,321,39,7,321,35,6
01M314,4,0,0,1,1,322,63,6,322,999,0
01M32Z,0,10,1,1,1,9999,999,0,9999,999,0
01M32Z,0,10,2,1,1,358,999,0,358,999,0
01M32Z,0,0,0,1,1,324,999,0,324,5,0
01M331,0,10,1,1,1,9999,999,0,9999,999,0
01M331,0,10,2,1,1,359,999,0,359,999,0
01M331,0,0,0,1,1,325,3,0,325,999,0
01M332,0,0,0,1,1,326,12,0,326,999,0
01M333,0,0,0,1,1,327,16,0,327,999,0
01M334,0,0,0,1,1,328,999,0,328,999,0
01M34T,0,10,1,1,1,9999,999,0,9999,999,0
01M34T,0,10,2,1,1,360,999,0,360,999,0
01M34T,0,0,0,1,1,338,999,0,338,999,0
01M34Z,0,0,0,1,1,329,20,0,329,20,0
01M35T,0,10,1,1,1,9999,999,0,9999,999,0
01M35T,0,10,2,1,1,361,999,0,361,999,0
01M35T,0,0,0,1,1,339,999,0,339,999,0
01M35Z,0,0,0,1,1,330,10,0,330,9,0
01M36E,0,0,0,1,1,331,999,0,331,999,0
01M37E,0,0,0,1,1,332,999,0,332,999,0
01M381,0,10,1,1,1,9999,999,0,9999,999,0
01M381,0,10,2,1,1,362,999,0,362,999,0
01M381,0,0,0,0,1,340,5,0,340,999,0
01M382,0,0,0,0,1,341,23,0,341,999,0
01M383,0,0,0,0,1,342,999,0,342,999,0
01M384,0,0,0,0,1,343,999,0,343,999,0
01M391,0,10,1,1,1,9999,999,0,9999,999,0
01M391,0,10,2,1,1,363,999,0,363,999,0
01M391,0,0,0,0,1,344,3,0,344,999,0
01M392,0,0,0,0,1,345,7,0,345,999,0
01M393,0,0,0,0,1,346,9,0,346,999,0
01M394,0,0,0,0,1,347,15,0,347,999,0
02C02J,0,1,12290,1,1,474,999,0,474,999,0
02C02J,0,0,0,0,1,414,999,0,414,999,0
02C021,0,1,12290,1,1,470,3,0,470,3,0
02C021,0,0,0,0,1,410,3,0,410,3,0
02C022,0,1,12290,1,1,471,14,0,471,7,0
02C022,0,0,0,0,1,411,14,0,411,7,0
02C023,0,1,12290,1,1,472,999,0,472,999,0
02C023,0,0,0,0,1,412,999,0,412,999,0
02C024,0,1,12290,1,1,473,999,0,473,999,0
02C024,0,0,0,0,1,413,999,0,413,999,0
02C03J,0,0,0,1,1,419,999,0,419,999,0
02C031,0,0,0,1,1,415,5,0,415,3,0
02C032,0,0,0,1,1,416,15,0,416,999,0
02C033,0,0,0,1,1,417,31,0,417,999,0
02C034,0,0,0,1,1,418,999,0,418,999,0
02C05J,0,0,0,1,1,424,999,0,424,999,0
02C051,0,0,0,1,1,420,3,0,420,999,0
02C052,0,0,0,1,1,421,14,0,421,13,0
02C053,0,0,0,1,1,422,44,0,422,999,0
02C054,0,0,0,1,1,423,999,0,423,999,0
02C06J,0,0,0,1,1,429,999,0,429,999,0
02C061,0,0,0,1,1,425,5,0,425,3,0
02C062,0,0,0,1,1,426,999,0,426,999,0
02C063,0,0,0,1,1,427,999,0,427,999,0
02C064,0,0,0,1,1,428,999,0,428,999,0
02C07J,0,0,0,1,1,434,999,0,434,999,0
02C071,0,0,0,1,1,430,3,0,430,3,0
02C072,0,0,0,1,1,431,999,0,431,999,0
02C073,0,0,0,1,1,432,999,0,432,999,0
02C074,0,0,0,1,1,433,999,0,433,999,0
02C08J,0,0,0,1,1,439,999,0,439,999,0
02C081,0,0,0,1,1,435,3,0,435,3,0
02C082,0,0,0,1,1,436,13,0,436,999,0
02C083,0,0,0,1,1,437,31,0,437,999,0
02C084,0,0,0,1,1,438,39,0,438,999,0
02C09J,0,1,10304,1,1,464,999,0,464,999,0
02C09J,0,0,0,0,1,444,999,0,444,999,0
02C091,0,1,10304,1,1,460,6,0,460,4,0
02C091,0,0,0,0,1,440,6,0,440,4,0
02C092,0,1,10304,1,1,461,18,0,461,999,0
02C092,0,0,0,0,1,441,18,0,441,999,0
02C093,0,1,10304,1,1,462,999,0,462,999,0
02C093,0,0,0,0,1,442,999,0,442,999,0
02C094,0,1,10304,1,1,463,999,0,463,999,0
02C094,0,0,0,0,1,443,999,0,443,999,0
02C10J,0,0,0,1,1,449,999,0,449,999,0
02C101,0,0,0,1,1,445,9,0,445,5,0
02C102,0,0,0,1,1,446,14,0,446,999,0
02C103,0,0,0,1,1,447,37,0,447,999,0
02C104,0,0,0,1,1,448,999,0,448,999,0
02C11J,0,1,12292,1,1,454,999,0,454,999,0
02C11J,0,5,7937,0,0,0,999,0,0,999,0
02C11J,0,1,12296,1,1,398,999,0,398,999,0
02C11J,0,0,0,0,1,454,999,0,454,999,0
02C111,0,0,0,1,1,450,4,0,450,3,0
02C112,0,0,0,1,1,451,16,0,451,999,0
02C113,0,0,0,1,1,452,999,0,452,999,0
02C114,0,0,0,1,1,453,999,0,453,999,0
02C12J,0,0,0,1,1,459,999,0,459,999,0
02C121,0,0,0,1,1,455,3,0,455,999,0
02C122,0,0,0,1,1,456,14,0,456,999,0
02C123,0,0,0,1,1,457,999,0,457,999,0
02C124,0,0,0,1,1,458,999,0,458,999,0
02C13J,0,0,0,1,1,469,999,0,469,999,0
02C131,0,0,0,1,1,465,3,0,465,999,0
02C132,0,0,0,1,1,466,999,0,466,999,0
02C133,0,0,0,1,1,467,999,0,467,999,0
02C134,0,0,0,1,1,468,999,0,468,999,0
02M021,0,10,1,1,1,9999,999,0,9999,999,0
02M021,0,10,2,1,1,537,999,0,537,999,0
02M021,0,0,0,1,1,506,3,0,506,3,0
02M022,0,0,0,1,1,507,10,0,507,999,0
02M023,0,0,0,1,1,508,21,0,508,999,0
02M024,0,0,0,1,1,509,999,0,509,999,0
02M031,0,10,1,1,1,9999,999,0,9999,999,0
02M031,0,10,2,1,1,538,999,0,538,999,0
02M031,0,0,0,1,1,510,8,0,510,999,0
02M032,0,0,0,1,1,511,12,0,511,999,0
02M033,0,0,0,1,1,512,18,0,512,999,0
02M034,0,0,0,1,1,513,22,0,513,999,0
02M04T,0,10,1,1,1,9999,999,0,9999,999,0
02M04T,0,10,2,1,1,539,999,0,539,999,0
02M04T,0,0,0,1,1,518,999,0,518,999,0
02M041,0,0,0,1,1,514,7,0,514,6,0
02M042,0,0,0,1,1,515,14,0,515,999,0
02M043,0,0,0,1,1,516,21,0,516,999,0
02M044,0,0,0,1,1,517,999,0,517,999,0
02M05T,0,10,1,1,1,9999,999,0,9999,999,0
02M05T,0,10,2,1,1,540,999,0,540,999,0
02M05T,0,0,0,1,1,523,999,0,523,999,0
02M051,0,0,0,1,1,519,4,0,519,999,0
02M052,0,0,0,1,1,520,12,0,520,999,0
02M053,0,0,0,1,1,521,999,0,521,999,0
02M054,0,0,0,1,1,522,999,0,522,999,0
02M07T,0,9,2,1,1,9999,999,0,9999,999,0
02M07T,0,10,1,1,1,9999,999,0,9999,999,0
02M07T,0,10,2,1,1,541,999,0,541,999,0
02M07T,0,0,0,0,1,528,999,0,528,999,0
02M071,2,9,2,1,1,9999,999,0,9999,999,0
02M071,2,0,0,0,1,524,8,2,524,8,2
02M072,0,0,0,1,1,525,11,0,525,12,0
02M073,0,0,0,1,1,526,19,0,526,999,0
02M074,0,0,0,1,1,527,999,0,527,999,0
02M08T,0,10,1,1,1,9999,999,0,9999,999,0
02M08T,0,10,2,1,1,542,999,0,542,999,0
02M08T,0,0,0,1,1,533,999,0,533,999,0
02M081,0,0,0,1,1,529,4,0,529,4,0
02M082,0,0,0,1,1,530,13,0,530,7,0
02M083,0,0,0,1,1,531,30,0,531,999,0
02M084,0,0,0,1,1,532,999,0,532,999,0
02M09Z,0,10,1,1,1,9999,999,0,9999,999,0
02M09Z,0,10,2,1,1,543,999,0,543,999,0
02M09Z,0,0,0,1,1,534,999,0,534,4,0
02M10T,0,10,1,1,1,9999,999,0,9999,999,0
02M10T,0,10,2,1,1,544,999,0,544,999,0
02M10T,0,0,0,1,1,536,999,0,536,999,0
02M10Z,0,0,0,1,1,535,22,0,535,999,0
03C05T,0,0,0,1,1,711,999,0,711,999,0
03C051,0,0,0,1,1,624,5,0,624,7,0
03C052,0,0,0,1,1,625,9,0,625,999,0
03C053,0,0,0,1,1,626,999,0,626,999,0
03C054,0,0,0,1,1,627,999,0,627,999,0
03C06J,0,0,0,1,1,632,999,0,632,999,0
03C061,0,0,0,1,1,628,4,0,628,3,0
03C062,0,0,0,1,1,629,17,0,629,999,0
03C063,0,0,0,1,1,630,999,0,630,999,0
03C064,0,0,0,1,1,631,999,0,631,999,0
03C07J,0,0,0,1,1,637,999,0,637,999,0
03C071,0,0,0,1,1,633,3,0,633,3,0
03C072,0,0,0,1,1,634,10,0,634,6,0
03C073,0,0,0,1,1,635,37,0,635,999,0
03C074,4,0,0,1,1,636,67,7,636,999,0
03C09J,0,0,0,1,1,642,999,0,642,999,0
03C091,0,0,0,1,1,638,3,0,638,3,0
03C092,0,0,0,1,1,639,8,0,639,5,0
03C093,0,0,0,1,1,640,999,0,640,999,0
03C094,0,0,0,1,1,641,999,0,641,999,0
03C101,0,0,0,1,1,643,3,0,643,999,0
03C102,0,0,0,1,1,644,9,0,644,999,0
03C103,0,0,0,1,1,645,999,0,645,999,0
03C104,0,0,0,1,1,646,999,0,646,999,0
03C111,0,0,0,1,1,647,3,0,647,3,0
03C112,0,0,0,1,1,648,7,0,648,999,0
03C113,0,0,0,1,1,649,999,0,649,999,0
03C114,0,0,0,1,1,650,999,0,650,999,0
03C121,0,0,0,1,1,651,3,0,651,999,0
03C122,0,0,0,1,1,652,8,0,652,999,0
03C123,0,0,0,1,1,653,999,0,653,999,0
03C124,0,0,0,1,1,654,999,0,654,999,0
03C131,0,0,0,1,1,655,4,0,655,3,0
03C132,0,0,0,1,1,656,9,0,656,999,0
03C133,0,0,0,1,1,657,999,0,657,999,0
03C134,0,0,0,1,1,658,999,0,658,999,0
03C14J,0,0,0,1,1,663,999,0,663,999,0
03C141,0,0,0,1,1,659,4,0,659,999,0
03C142,0,0,0,1,1,660,999,0,660,999,0
03C143,0,0,0,1,1,661,999,0,661,999,0
03C144,0,0,0,1,1,662,999,0,662,999,0
03C15J,0,0,0,1,1,668,999,0,668,999,0
03C151,0,0,0,1,1,664,4,0,664,3,0
03C152,0,0,0,1,1,665,999,0,665,999,0
03C153,0,0,0,1,1,666,999,0,666,999,0
03C154,0,0,0,1,1,667,999,0,667,999,0
03C16J,0,0,0,1,1,673,999,0,673,999,0
03C161,0,0,0,1,1,669,5,0,669,3,0
03C162,0,0,0,1,1,670,13,0,670,17,0
03C163,0,0,0,1,1,671,26,0,671,999,0
03C164,4,0,0,1,1,672,61,6,672,999,0
03C17J,0,0,0,1,1,678,999,0,678,999,0
03C171,0,0,0,1,1,674,4,0,674,3,0
03C172,0,0,0,1,1,675,10,0,675,10,0
03C173,0,0,0,1,1,676,27,0,676,999,0
03C174,0,0,0,1,1,677,999,0,677,999,0
03C181,0,0,0,1,1,679,4,0,679,999,0
03C182,0,0,0,1,1,680,6,0,680,999,0
03C183,0,0,0,1,1,681,999,0,681,999,0
03C184,0,0,0,1,1,682,999,0,682,999,0
03C19J,0,0,0,0,1,712,999,0,712,999,0
03C191,0,0,0,1,1,683,5,0,683,999,0
03C192,0,0,0,1,1,684,8,0,684,5,0
03C193,0,0,0,1,1,685,999,0,685,999,0
03C194,0,0,0,1,1,686,999,0,686,999,0
03C20J,0,0,0,1,1,691,999,0,691,999,0
03C201,0,0,0,1,1,687,3,0,687,4,0
03C202,0,0,0,1,1,688,8,0,688,11,0
03C203,0,0,0,1,1,689,999,0,689,999,0
03C204,0,0,0,1,1,690,999,0,690,999,0
03C21J,0,0,0,1,1,696,999,0,696,999,0
03C211,0,0,0,1,1,692,3,0,692,3,0
03C212,0,0,0,1,1,693,999,0,693,999,0
03C213,0,0,0,1,1,694,999,0,694,999,0
03C214,0,0,0,1,1,695,999,0,695,999,0
03C24J,0,0,0,1,1,702,999,0,702,999,0
03C241,0,0,0,1,1,698,4,0,698,4,0
03C242,0,0,0,1,1,699,8,0,699,6,0
03C243,0,0,0,1,1,700,26,0,700,999,0
03C244,0,0,0,1,1,701,999,0,701,999,0
03C251,0,0,0,1,1,703,38,0,703,26,0
03C252,0,0,0,1,1,704,48,0,704,42,0
03C253,0,0,0,1,1,705,65,0,705,58,0
03C254,2,0,0,1,1,706,77,10,706,64,11
03C261,0,0,0,1,1,707,11,0,707,7,0
03C262,0,0,0,1,1,708,25,0,708,24,0
03C263,0,0,0,1,1,709,38,0,709,41,0
03C264,2,0,0,1,1,710,62,11,710,53,9
03C27J,0,0,0,0,1,713,999,0,713,999,0
03C28J,0,0,0,0,1,714,999,0,714,999,0
03C29J,0,0,0,1,1,719,999,0,719,999,0
03C291,0,0,0,1,1,715,8,0,715,5,0
03C292,0,0,0,1,1,716,18,0,716,999,0
03C293,0,0,0,1,1,717,47,0,717,999,0
03C294,4,0,0,1,1,718,70,12,718,999,0
03C30J,0,0,0,1,1,724,999,0,724,999,0
03C301,0,0,0,1,1,720,3,0,720,3,0
03C302,0,0,0,1,1,721,999,0,721,999,0
03C303,0,0,0,1,1,722,999,0,722,999,0
03C304,0,0,0,1,1,723,999,0,723,999,0
03K02J,0,0,0,1,1,819,999,0,819,999,0
03K021,0,0,0,1,1,815,3,0,815,999,0
03K022,0,0,0,1,1,816,10,0,816,999,0
03K023,0,0,0,1,1,817,999,0,817,999,0
03K024,0,0,0,1,1,818,999,0,818,999,0
03K03J,0,0,0,1,1,820,999,0,820,999,0
03K04J,0,0,0,1,1,821,999,0,821,999,0
03M02T,0,10,1,1,1,9999,999,0,9999,999,0
03M02T,0,10,2,1,1,883,999,0,883,999,0
03M02T,0,0,0,1,1,874,999,0,874,999,0
03M021,0,0,0,1,1,822,3,0,822,3,0
03M022,0,0,0,1,1,823,13,0,823,999,0
03M023,0,0,0,1,1,824,19,0,824,999,0
03M024,0,0,0,1,1,825,999,0,825,999,0
03M03T,0,10,1,1,1,9999,999,0,9999,999,0
03M03T,0,10,2,1,1,884,999,0,884,999,0
03M03T,0,0,0,1,1,875,999,0,875,999,0
03M031,0,0,0,1,1,826,4,0,826,3,0
03M032,0,0,0,1,1,827,6,0,827,999,0
03M033,0,0,0,1,1,828,13,0,828,999,0
