ABGA001/0,01012000,06062179
ABGA002/0,01012000,06062179
ABGA003/0,01012000,06062179
ABGA004/0,01012000,31122005
ABHB001/0,01012000,06062179
ABHB002/0,01012000,06062179
ABJA001/0,01012000,06062179
ABJA002/0,01012000,06062179
ABJA003/0,01012000,06062179
ABJA004/0,01012000,06062179
ABJA005/0,01012000,06062179
ABJA006/0,01012000,06062179
ABJA007/0,01012000,06062179
ABJA008/0,01012000,06062179
ABJB001/0,01012000,06062179
ABJB002/0,01012000,06062179
ABJC900/0,01012005,06062179
ABLA001/0,01012005,06062179
ABLB001/0,01012000,06062179
ABLB002/0,01012000,06062179
ABLB003/0,01012000,06062179
ABLB004/0,01012000,31122005
ABLB006/0,01012005,06062179
ABLF003/0,01012000,31122005
ABLF004/0,01012000,31122005
ABMA001/0,01012000,31122005
ABMA002/0,01012005,06062179
ABMA003/0,01012005,06062179
ABML001/0,01012000,06062179
ABMP001/0,01012000,06062179
ABQL002/0,01012000,06062179
ABQL003/0,01012000,06062179
ABQP001/0,01012000,06062179
ABSA001/0,01012000,06062179
ABSA002/0,01012000,06062179
ABSA003/0,01012000,06062179
ABSA004/0,01012000,06062179
ABSA005/0,01012000,06062179
ABSA006/0,01012000,06062179
ABSA007/0,01012000,06062179
ABSA008/0,01012000,06062179
ABSA009/0,01012000,06062179
ABSA010/0,01012000,06062179
ABSA011/0,01012000,06062179
ABSA012/0,01012005,06062179
ABSE001/0,01012000,31122005
ACFA001/0,01012000,06062179
ACFA002/0,01012000,06062179
ACFA003/0,01012000,06062179
ACFA004/0,01012000,06062179
ACFA005/0,01012000,06062179
ACFA006/0,01012000,06062179
ACFA007/0,01012000,06062179
ACFA008/0,01012000,06062179
ACFA009/0,01012000,06062179
ACFA010/0,01012000,06062179
ACFA011/0,01012000,06062179
ACFA012/0,01012000,06062179
ACFA013/0,01012000,06062179
ACFA014/0,01012000,06062179
ACFA015/0,01012000,06062179
ACFA016/0,01012000,06062179
ACFA017/0,01012000,31122005
ACFA018/0,01012000,06062179
ACFA019/0,01012000,06062179
ACFA020/0,01012000,06062179
ACFA021/0,01012000,31122005
ACFA022/0,01012000,06062179
ACFA023/0,01012000,06062179
ACFA024/0,01012000,06062179
ACFA025/0,01012000,06062179
ACFA026/0,01012000,06062179
ACFA027/0,01012000,06062179
ACFA028/0,01012000,06062179
ACFA029/0,01012000,06062179
ACHA001/0,01012000,06062179
ACHA002/0,01012000,06062179
ACHA003/0,01012005,06062179
ACHB001/0,01012000,06062179
ACHE001/0,01012000,31122005
ACHH001/0,01012005,06062179
ACHJ001/0,01012005,06062179
ACPA001/0,01012000,06062179
ACQC001/0,01012000,06062179
ACQH001/0,01012000,06062179
ACQH002/0,01012000,06062179
ACQH003/0,01012000,06062179
ACQH004/0,01012000,06062179
ACQJ001/0,01012000,06062179
ACQJ002/0,01012000,06062179
ACQK001/0,01012000,06062179
ACQK002/0,01012000,30062010
ACQK003/0,01012000,06062179
ACQL001/0,01012000,06062179
ACQL002/0,01012000,06062179
ACQL003/0,01012000,06062179
ACQL004/0,01012000,06062179
ACQL005/0,01012000,06062179
ACQL006/0,01012000,31122005
ACQL007/0,01012000,06062179
ACQL008/0,01012000,06062179
ACQN001/0,01012000,06062179
ACQN002/0,01012000,06062179
ACQN003/0,01012000,06062179
ACQN004/0,01012000,06062179
ACQP001/0,01012000,31122005
ACQP002/0,01012005,06062179
ADCA001/0,01012000,06062179
ADCA002/0,01012000,06062179
ADCA003/0,01012000,06062179
ADCA004/0,01012000,06062179
ADCA005/0,01012000,06062179
ADCA006/0,01012000,06062179
ADCA007/0,01012000,06062179
ADEA001/0,01012000,06062179
ADEA002/0,01012000,06062179
ADEA003/0,01012000,06062179
ADEA004/0,01012000,06062179
ADEA005/0,01012000,06062179
ADFA002/0,01012000,06062179
ADFA003/0,01012000,06062179
ADFA004/0,01012000,06062179
ADFA005/0,01012000,06062179
ADFA006/0,01012000,06062179
ADGA001/0,28052009,06062179
ADKA001/0,28052009,06062179
ADLA001/0,28052009,06062179
ADLB001/0,01012000,06062179
ADLH001/0,01012000,06062179
ADLH002/0,01012000,06062179
ADLH003/0,01012000,06062179
ADNB001/0,01012000,06062179
ADNH001/0,01012000,06062179
ADNH002/0,01012000,06062179
ADPA001/0,01012000,06062179
ADPA002/0,01012000,06062179
ADPA003/0,01012000,06062179
ADPA004/0,01012000,06062179
ADPA005/0,01012000,06062179
ADPA007/0,01012000,06062179
ADPA008/0,01012000,06062179
ADPA009/0,01012000,06062179
ADPA010/0,01012000,06062179
ADPA011/0,01012000,06062179
ADPA012/0,01012000,06062179
ADPA013/0,01012000,06062179
ADPA014/0,01012000,06062179
ADPA015/0,01012000,06062179
ADPA016/0,01012000,06062179
ADPA017/0,01012000,06062179
ADPA018/0,01012000,06062179
ADPA019/0,01012000,06062179
ADPA020/0,01012000,06062179
ADPA021/0,01012000,06062179
ADPA022/0,01012000,06062179
ADPA023/0,01012000,06062179
ADPA024/0,01012000,06062179
ADPC001/0,01012000,06062179
ADPC002/0,01012000,06062179
ADPC003/0,01012000,06062179
ADPC004/0,01012000,06062179
ADPC900/0,01012005,06062179
ADQB001/0,01012000,06062179
ADQB002/0,01012000,06062179
ADQB003/0,01012000,31122005
ADQB007/0,01012000,31122005
ADQP002/0,01012000,06062179
ADQP003/0,01012000,06062179
ADQP004/0,01012000,31122005
ADQP006/0,01012000,31122005
ADQP007/0,01012000,06062179
ADQP014/0,01012005,06062179
AEFA001/0,01012000,06062179
AEFA002/0,01012000,06062179
AEFA003/0,01012000,06062179
AEGA001/0,01012000,06062179
AEGB001/0,01012000,06062179
AEJA001/0,01012000,06062179
AEJA002/0,01012000,06062179
AEJA003/0,01012000,06062179
AEJA004/0,01012000,06062179
AEJA005/0,01012000,06062179
AEKA001/0,01012005,06062179
AELA001/0,01012000,06062179
AELA002/0,01012005,06062179
AELB001/0,01012000,06062179
AELB002/0,01012000,06062179
AEMP491/0,17032016,06062179
AENA001/0,01012000,06062179
AEPA001/0,01012000,06062179
AEPA002/0,01012000,06062179
AEPA004/0,01012000,06062179
AEPB001/0,01012000,06062179
AEQH001/0,01012000,06062179
AEQH002/0,01012000,06062179
AEQM001/0,01012000,06062179
AFCA001/0,01012000,06062179
AFCA002/0,01012000,06062179
AFCA003/0,01012000,06062179
AFCA004/0,01012000,06062179
AFFA001/0,01012000,06062179
AFFA002/0,01012000,06062179
AFFA003/0,01012000,06062179
AFFA004/0,01012000,06062179
AFFA005/0,01012000,06062179
AFFA006/0,01012000,06062179
AFFA007/0,01012000,06062179
AFFA008/0,01012000,06062179
AFFA009/0,01012000,06062179
AFFA010/0,01012000,06062179
AFFA011/0,01012000,06062179
AFGA001/0,01012000,06062179
AFGA002/0,01012000,06062179
AFGA003/0,01012000,31122005
AFHB001/0,01012000,06062179
AFHB002/0,01012000,06062179
AFJA001/0,01012000,06062179
AFJA002/0,01012000,06062179
AFJA003/0,01012000,06062179
AFJA004/0,01012000,06062179
AFJA005/0,01012000,06062179
AFJB002/0,01012000,06062179
AFKB001/0,01012000,06062179
AFKB002/0,01012000,06062179
AFLA001/0,01012000,31122005
AFLA002/0,01012000,31122005
AFLA003/0,01012000,06062179
AFLB001/0,01012000,06062179
AFLB003/0,01012000,06062179
AFLB004/0,01012000,06062179
AFLB006/0,01012000,06062179
AFLB007/0,01012000,06062179
AFLB008/0,01012000,06062179
AFLB009/0,01012000,31122005
AFLB010/0,01012000,06062179
AFLB013/0,01012005,06062179
AFLB016/0,01012005,06062179
AFLB017/0,01012005,06062179
AFLF004/0,01012000,31122005
AFLF005/0,01012000,31122005
AFLF006/0,01012000,31122005
AFLH001/0,01012000,06062179
AFLH002/0,01012000,06062179
AFPA001/0,01012000,06062179
AFQH001/0,01012000,06062179
AFQH002/0,01012000,06062179
AFQH003/0,01012005,06062179
AFSA001/0,01012000,06062179
AFSA002/0,01012000,06062179
AFSA003/0,01012000,06062179
AGLB001/0,01012000,06062179
AGMA001/0,01012000,06062179
AGMP001/0,01052010,06062179
AGQC001/0,01012000,06062179
AGQP004/0,01012000,06062179
AGQP005/0,01012000,06062179
AGQP006/0,01012000,06062179
AHCA001/0,01012000,06062179
AHCA002/0,01012000,06062179
AHCA003/0,01012000,06062179
AHCA004/0,01012000,06062179
AHCA005/0,01012000,06062179
AHCA006/0,01012000,06062179
AHCA007/0,01012000,06062179
AHCA008/0,01012000,06062179
AHCA009/0,01012000,06062179
AHCA010/0,01012000,06062179
AHCA011/0,01012000,06062179
AHCA012/0,01012000,06062179
AHCA013/0,01012000,06062179
AHCA014/0,01012000,06062179
AHCA015/0,01012000,06062179
AHCA016/0,01012000,06062179
AHCA017/0,01012000,06062179
AHCA018/0,01012000,06062179
AHCA019/0,01012000,06062179
AHCA020/0,01012000,06062179
AHCA021/0,01012000,06062179
AHCA022/0,01012000,06062179
AHCA023/0,01012000,06062179
AHEA001/0,01012000,06062179
AHEA002/0,01012000,06062179
AHEA003/0,01012000,06062179
AHEA004/0,01012000,06062179
AHEA005/0,01012000,06062179
AHEA006/0,01012000,06062179
AHEA007/0,01012000,06062179
AHEA008/0,01012000,06062179
AHEA009/0,01012000,06062179
AHEA010/0,01012000,06062179
AHEA011/0,01012000,06062179
AHEA012/0,01012000,06062179
AHEA013/0,01012000,06062179
AHEA014/0,01012000,06062179
AHEA015/0,01012000,06062179
AHEA016/0,01012000,06062179
AHEA017/0,01012000,06062179
AHEA018/0,01012000,06062179
AHFA001/0,01012000,06062179
AHFA002/0,01012000,06062179
AHFA003/0,01012000,06062179
AHFA004/0,01012000,06062179
AHFA005/0,01012000,06062179
AHFA007/0,01012000,06062179
AHFA008/0,01012000,06062179
AHFA009/0,01012000,06062179
AHFA010/0,01012000,06062179
AHFA011/0,01012000,06062179
AHFA012/0,01012000,06062179
AHGA001/0,01012005,06062179
AHGA002/0,01012005,06062179
AHGA801/0,29122014,06062179
AHGA812/0,29122014,06062179
AHGB801/0,29122014,06062179
AHGC801/0,29122014,06062179
AHHA001/0,01012000,06062179
AHHA002/0,01012000,06062179
AHHB001/0,01012000,06062179
AHKA001/0,01012005,06062179
AHKA002/0,01012005,06062179
AHKA003/0,01012005,06062179
AHLA001/0,01012005,06062179
AHLA002/0,01012005,06062179
AHLA003/0,01012005,06062179
AHLA802/0,29122014,06062179
AHLA804/0,29122014,06062179
AHLB001/0,01012000,06062179
AHLB002/0,01012000,06062179
AHLB003/0,01012000,06062179
AHLB004/0,01012000,06062179
AHLB005/0,01012000,06062179
AHLB006/0,01012000,06062179
AHLB007/0,01012000,06062179
AHLB008/0,01012000,06062179
AHLB009/0,01012000,06062179
AHLB010/0,01012000,06062179
AHLB011/0,01012000,06062179
AHLB012/0,01012000,06062179
AHLB013/0,01012000,06062179
AHLB014/0,01012000,06062179
AHLB015/0,01012000,06062179
AHLB016/0,01012000,06062179
AHLB017/0,01012000,06062179
AHLB018/0,01012005,06062179
AHLC802/0,29122014,06062179
AHLH001/0,01012000,06062179
AHLH002/0,01012000,06062179
AHLH003/0,01012000,06062179
AHLH004/0,01012000,06062179
AHLH005/0,01012000,06062179
AHLH006/0,01012000,06062179
AHLH007/0,01012000,06062179
AHLH008/0,01012000,06062179
AHLH009/0,01012000,06062179
AHLH010/0,01012000,06062179
AHLH011/0,01012000,06062179
AHLH012/0,01012000,06062179
AHLH013/0,01012000,06062179
AHLH014/0,01012000,06062179
AHLH015/0,01012000,06062179
AHLH016/0,01012000,06062179
AHLH017/0,01012000,06062179
AHLH018/0,01012000,06062179
AHLH019/0,01012000,06062179
AHLH020/0,01012000,06062179
AHNB001/0,01012000,06062179
AHNB002/0,01012000,06062179
AHNH001/0,01012000,06062179
AHNH002/0,01012000,06062179
AHPA001/0,01012000,06062179
AHPA002/0,01012000,06062179
AHPA003/0,01012000,06062179
AHPA004/0,01012000,06062179
AHPA005/0,01012000,06062179
AHPA006/0,01012000,06062179
AHPA007/0,01012000,06062179
AHPA008/0,01012000,06062179
AHPA009/0,01012000,06062179
AHPA010/0,01012000,06062179
AHPA011/0,01012000,06062179
AHPA012/0,01012000,06062179
AHPA013/0,01012000,06062179
AHPA014/0,01012000,06062179
AHPA015/0,01012000,06062179
AHPA016/0,01012000,06062179
AHPA017/0,01012000,06062179
AHPA018/0,01012000,06062179
AHPA019/0,01012000,06062179
AHPA020/0,01012000,06062179
AHPA021/0,01012000,06062179
AHPA022/0,01012000,06062179
AHPA023/0,01012000,06062179
AHPA024/0,01012000,06062179
AHPA025/0,01012000,06062179
AHPA026/0,01012000,06062179
AHPA027/0,01012005,06062179
AHPA028/0,01012005,06062179
AHPC001/0,01012000,06062179
AHQB001/0,01012000,06062179
AHQB002/0,01012000,06062179
AHQB003/0,01012000,06062179
AHQB004/0,01012000,31122005
AHQB006/0,01012000,06062179
AHQB007/0,01012000,31122005
AHQB008/0,01012000,06062179
AHQB009/0,01012000,31122005
AHQB010/0,01012000,31122005
AHQB011/0,01012000,31122005
AHQB012/0,01012000,31122005
AHQB013/0,01012000,06062179
AHQB014/0,01012000,31122005
AHQB015/0,01012000,06062179
AHQB016/0,01012000,06062179
AHQB017/0,01012000,31122005
AHQB018/0,01012000,31122005
AHQB019/0,01012000,06062179
AHQB020/0,01012000,06062179
AHQB021/0,01012000,31122005
AHQB022/0,01012000,31122005
AHQB023/0,01012000,31122005
AHQB024/0,01012000,06062179
AHQB025/0,01012000,06062179
AHQB026/0,01012000,06062179
AHQB027/0,01012000,06062179
AHQB028/0,01012000,06062179
AHQB029/0,01012000,31122005
AHQB030/0,01012000,06062179
AHQB031/0,01012000,06062179
AHQB032/0,01012005,06062179
AHQB033/0,01012005,06062179
AHQD001/0,01012000,06062179
AHQD002/0,01012000,06062179
AHQD003/0,01012000,06062179
AHQE001/0,01012000,31122005
AHQE002/0,01012000,06062179
AHQH001/0,01012000,31122005
AHQJ021/0,18122014,06062179
AHQP001/0,01012000,06062179
AHQP002/0,01012000,06062179
AHQP003/0,01012000,06062179
AHQP004/0,01012000,06062179
AHQP005/0,01012000,06062179
AHQP006/0,01012000,06062179
AHQP007/0,01012000,06062179
AHQP008/0,01012005,06062179
AHQP009/0,01012005,06062179
AHQP010/0,01012005,06062179
AHQP011/0,01012005,06062179
AHQP012/0,01012005,06062179
AHQP013/0,01012005,06062179
AHQP016/0,01012005,06062179
AHQP900/0,01012005,06062179
AHRP001/0,01012000,06062179
AJFA001/0,01012000,06062179
AJFA002/0,01012000,06062179
AJFA003/0,01012000,06062179
AJFC001/0,01012000,06062179
AJFC002/0,01012000,06062179
AJLB001/0,01012000,06062179
AJLB002/0,01012000,06062179
AJLF001/0,01012000,06062179
AJLH001/0,01012000,06062179
AJLH002/0,01012000,06062179
AJLH003/0,01012000,06062179
AJLH004/0,01012000,06062179
AJLH005/0,01012000,06062179
AJLH006/0,01012000,06062179
AJLH007/0,01012000,06062179
AJLH008/0,01012000,06062179
AJLH009/0,01012000,06062179
AJLH010/0,01012000,06062179
AJLH011/0,01012000,06062179
AJLH012/0,01012000,06062179
AJLH013/0,01012000,06062179
AJLH014/0,01012000,06062179
AJLH015/0,01012000,06062179
AJLH016/0,01012000,06062179
AJLH017/0,01012000,06062179
AJLH018/0,01012000,06062179
AJLH019/0,01012000,06062179
AJLH020/0,01012000,06062179
AJLJ001/0,01012000,06062179
AJLJ002/0,01012000,06062179
AJLJ003/0,01012000,06062179
AJNA001/0,01012005,06062179
AJNC001/0,01012005,06062179
AJNC002/0,01012005,06062179
AJNH001/0,01012000,06062179
AJNH002/0,01012000,06062179
AJNH003/0,01012000,06062179
AJNH004/0,01012000,06062179
AJNH005/0,01012000,06062179
AJNH006/0,01012000,06062179
AJNH007/0,01012000,06062179
AJNH008/0,01012000,06062179
AJNH009/0,01012000,06062179
AJNJ001/0,01012000,06062179
AJQP001/0,01012000,06062179
ALQP001/0,01012000,06062179
ALQP002/0,01012005,06062179
ALQP003/0,01012005,06062179
ALQP004/0,01012005,06062179
ALQP005/0,01012005,06062179
ALQP006/0,01012005,06062179
ALRP001/0,01012000,31122005
ALRP002/0,01012000,31122005
ALRP003/0,01012000,31122005
ALRP004/0,01012000,31122005
ALRP005/0,01012000,31122005
AMQP001/0,01012000,31122005
AMQP002/0,01012000,31122005
AMQP003/0,01012000,31122005
AMQP004/0,01012000,31122005
AMQP005/0,01012000,31122005
AMQP006/0,01012000,31122005
AMQP007/0,01012000,31122005
AMQP008/0,01012000,31122005
AMQP009/0,01012000,06062179
AMQP010/0,01012005,06062179
AMQP011/0,01012005,06062179
AMQP012/0,01012005,06062179
AMQP013/0,01012005,06062179
AMQP014/0,01012005,06062179
AMQP015/0,01012005,06062179
ANLB002/0,01012000,31122005
ANLB003/0,01012000,06062179
ANLB004/0,01012000,06062179
ANLP002/0,01012005,06062179
ANMP001/0,01012000,06062179
ANQP001/0,01012000,31122005
ANQP002/0,01012000,06062179
ANQP003/0,01012000,31122005
ANQP004/0,01012000,06062179
ANQP005/0,01012000,06062179
ANQP006/0,01012000,06062179
ANRB001/0,01012000,31122005
ANRP001/0,01012000,06062179
AZGA001/0,01012005,06062179
AZMP001/0,01012000,30062010
AZMP002/0,01012000,16032016
AZNL001/0,01012000,06062179
AZQP001/0,01012000,06062179
AZQP002/0,01012000,06062179
AZQX005/0,01062014,06062179
AZRP001/0,01012000,06062179
BAAA001/0,01012000,06062179
BAAA002/0,01012000,06062179
BABA001/0,01012000,06062179
BACA001/0,01012000,06062179
BACA002/0,01012000,06062179
BACA003/0,01012000,06062179
BACA004/0,01012000,06062179
BACA005/0,01012000,06062179
BACA006/0,01012000,06062179
BACA007/0,01012000,06062179
BACA008/0,01012000,06062179
BADA001/0,01012000,06062179
BADA002/0,01012000,06062179
BADA003/0,01012000,06062179
BADA004/0,01012000,06062179
BADA005/0,01012000,06062179
BADA006/0,01012000,06062179
BADA007/0,01012000,06062179
BAEA001/0,01012000,06062179
BAEA002/0,01012000,06062179
BAEA003/0,01012005,06062179
BAFA001/0,01012000,06062179
BAFA002/0,01012000,06062179
BAFA003/0,01012000,06062179
BAFA004/0,01012000,06062179
BAFA005/0,01012000,06062179
BAFA006/0,01012000,06062179
BAFA007/0,01012000,06062179
BAFA008/0,01012000,06062179
BAFA009/0,01012000,06062179
BAFA010/0,01012000,06062179
BAFA011/0,01012000,06062179
BAFA012/0,01012000,06062179
BAFA013/0,01012000,06062179
BAFA014/0,01012000,06062179
BAFA015/0,01012000,06062179
BAFA016/0,01012000,06062179
BAFA017/0,01012000,06062179
BAFA018/0,01012000,06062179
BAFA019/0,01012000,06062179
BAGA001/0,01012000,06062179
BAHA001/0,01012000,06062179
BALA001/0,01012005,06062179
BALB001/0,01012000,06062179
BAMA001/0,01012000,06062179
BAMA002/0,01012000,06062179
BAMA003/0,01012000,06062179
BAMA004/0,01012000,06062179
BAMA005/0,01012000,06062179
BAMA006/0,01012000,31122005
BAMA007/0,01012000,06062179
BAMA008/0,01012000,06062179
BAMA009/0,01012000,06062179
BAMA010/0,01012000,06062179
BAMA011/0,01012000,06062179
BAMA012/0,01012000,06062179
BAMA013/0,01012000,06062179
BAMA014/0,01012000,31122005
BAMA015/0,01012000,06062179
BAMA016/0,01012000,06062179
BAMA017/0,01012000,06062179
BAMA018/0,01012000,06062179
BAMA019/0,01012000,06062179
BAMA020/0,01012000,06062179
BAMB001/0,01012000,06062179
BANP001/0,01012000,06062179
BANP002/0,01012000,31122005
BANP003/0,01012000,06062179
BANP004/0,01012000,06062179
BANP005/0,01012000,31122005
BAPA001/0,01012000,06062179
BAPA002/0,01012000,06062179
BAPA003/0,01012000,06062179
BAPA004/0,01012000,06062179
BAPA005/0,01012000,06062179
BAQP001/0,01012000,06062179
BASA001/0,01012000,06062179
BBCA001/0,01012000,06062179
BBCA002/0,01012000,31122005
BBCA003/0,01012000,06062179
BBCE001/0,01012000,06062179
BBFA001/0,01012000,06062179
BBFA002/0,01012000,06062179
BBFA003/0,01012000,06062179
BBFA004/0,01012000,06062179
BBGA001/0,01012000,06062179
BBHA001/0,01012000,06062179
BBHA002/0,01012000,06062179
BBJD001/0,01012000,06062179
BBLA001/0,01012000,06062179
BBLD001/0,01012000,06062179
BBLD002/0,01012000,06062179
BBLD003/0,01012000,06062179
BBLD004/0,01012000,06062179
BBMA001/0,01012000,31122005
BBMA002/0,01012000,06062179
BBMA003/0,01012000,06062179
BBMA004/0,01012000,06062179
BBPA001/0,01012000,06062179
BBPA002/0,01012005,06062179
BBPA003/0,01012005,06062179
BBPB001/0,01012000,31122005
BBPB002/0,01012000,31122005
BBQE001/0,01012000,31122005
BBQE900/0,01012005,06062179
BBQH001/0,01012000,06062179
BBQL001/0,01012000,06062179
BBQP001/0,01012000,06062179
BBSP001/0,01012000,06062179
BCBP001/0,01012000,06062179
BCCA001/0,01012000,06062179
BCFA001/0,01012000,31122005
BCFA002/0,01012000,31122005
BCFA003/0,01012000,06062179
BCFA004/0,01012000,06062179
BCFA005/0,01012000,06062179
BCFA006/0,01012000,06062179
BCFA007/0,01012000,06062179
BCFA008/0,01012000,06062179
BCFA009/0,01012000,06062179
BCHA001/0,01012000,06062179
BCHP001/0,01012000,06062179
BCLA001/0,01012000,06062179
BCLB001/0,01012000,06062179
BCMA001/0,01012000,06062179
BCNP001/0,01012000,06062179
BCPA001/0,01012000,06062179
BCPA002/0,01012000,06062179
BCPA003/0,01012000,06062179
BCPA004/0,01012000,06062179
BCPA005/0,01012000,06062179
BCQP001/0,01012000,06062179
BDCA001/0,01012000,06062179
BDCA002/0,01012000,06062179
BDCA003/0,01012000,06062179
BDCA004/0,01012000,06062179
BDCB001/0,01012000,06062179
BDEA001/0,01012000,31122005
BDEA002/0,01012005,06062179
BDFA001/0,01012000,06062179
BDFA002/0,01012000,06062179
BDFA003/0,01012000,06062179
BDFA004/0,01012000,06062179
BDFA005/0,01012000,31122005
BDFA006/0,01012000,06062179
BDFA007/0,01012000,06062179
BDFL001/0,01012000,06062179
BDFP001/0,01012000,06062179
BDFP002/0,01012000,06062179
BDFP003/0,01012000,06062179
BDGA001/0,01012000,31122005
BDGA002/0,01012000,06062179
BDGA003/0,01012000,31122005
BDGA004/0,01012000,06062179
BDGA005/0,01012000,06062179
BDGP002/0,01012005,06062179
BDGP003/0,01012005,06062179
BDHA001/0,01012000,06062179
BDHP001/0,01012000,06062179
BDJP001/0,01012000,06062179
BDLA001/0,01012000,31122005
BDLA002/0,01012000,06062179
BDLA003/1,01012000,06062179
BDLA003/2,01012000,06062179
BDLA004/1,01012000,31122005
BDLA004/2,01012000,31122005
BDLA004/3,01012000,31122005
BDLA005/0,01012005,06062179
BDMA001/0,01012000,06062179
BDMA002/0,01012000,06062179
BDMA003/0,01012000,06062179
BDMA004/0,01012000,31122005
BDMA005/0,01012000,31122005
BDMA006/0,01012000,06062179
BDMA007/0,01012000,31122005
BDMA008/0,01012005,06062179
BDMA900/0,01012005,06062179
BDMP002/0,01012005,06062179
BDNP001/0,01012000,06062179
BDNP002/0,01012000,06062179
BDNP003/0,01012000,06062179
BDPA001/0,01012000,06062179
BDPA002/0,01012000,31122005
BDQP001/0,01012000,06062179
BDQP002/0,01012000,06062179
BDQP003/0,01012000,06062179
BDQP004/0,01012000,06062179
BDRP027/0,09042016,06062179
BECA001/0,01012000,31122005
BEEA001/0,01012000,06062179
BEEA002/0,01012000,06062179
BEFA001/0,01012000,06062179
BEFA002/0,01012000,31122005
BEFA003/0,01012000,06062179
BEFA004/0,01012000,06062179
BEFA005/0,01012000,06062179
BEFA006/0,01012000,31122005
BEFA007/0,01012000,06062179
BEFA008/0,01012000,06062179
BEFA009/0,01012000,06062179
BEGA002/0,01012000,06062179
BEGA003/0,01012000,06062179
BEGA004/0,01012005,06062179
BEHA001/0,01012000,31122005
BEHB001/0,01012000,06062179
BEJB001/0,01012000,06062179
BEJB002/0,01012000,06062179
BEJB004/0,01012005,06062179
BELA001/0,01012000,06062179
BELA002/0,01012000,06062179
BELB001/0,01012000,06062179
BEMA001/0,01012000,31122005
BEMA002/0,01012000,06062179
BEMA003/0,01012000,31122005
BEMA004/0,01012000,31122005
BEMA005/0,01012000,31122005
BEMA006/0,01012000,31122005
BEMA008/0,01012005,06062179
BEMP001/0,01012000,06062179
BENA001/0,01012000,06062179
BENA002/0,01012000,06062179
BENP001/0,01012000,06062179
BEPA001/0,01012000,06062179
BEPA002/0,01012000,06062179
BEPA003/0,01012000,06062179
BEPA004/0,01012000,06062179
BEPB001/0,01012000,06062179
BEPP001/0,01012000,06062179
BEPP002/0,01012000,06062179
BEQP001/0,01012000,06062179
BEQP002/0,01012000,06062179
BEQP004/0,01012000,06062179
BEQP007/0,01012000,06062179
BEQP900/0,01012005,06062179
BESA001/0,01012000,31122005
BFEA001/0,01012000,06062179
BFGA001/0,01012000,06062179
BFGA002/0,01012000,06062179
BFGA003/0,01012000,06062179
BFGA004/0,01012000,10052019
BFGA005/0,01012000,06062179
BFGA006/0,01012000,06062179
BFGA007/0,01012000,06062179
BFGA008/0,01012000,06062179
BFGA009/0,01012000,06062179
BFGA010/0,01012000,06062179
BFGA368/0,11052019,06062179
