A054,1,0,0,0,0,0,0,0,0,0,0,0,0
A054,1,0,0,0,0,0,0,0,0,0,0,0,0
A058,0,0,0,0,0,0,0,0,0,0,0,0,0
A058,0,0,0,0,0,0,0,0,0,0,0,0,0
A059,0,0,0,0,0,0,0,0,0,0,0,0,0
A059,0,0,0,0,0,0,0,0,0,0,0,0,0
A06,1,0,0,0,0,0,0,0,0,0,0,0,0
A06,1,0,0,0,0,0,0,0,0,0,0,0,0
A060,0,0,0,0,0,0,0,0,0,0,0,0,0
A060,0,0,0,0,0,0,0,0,0,0,0,0,0
A061,0,0,0,0,0,0,0,0,0,0,0,0,0
A061,0,0,0,0,0,0,0,0,0,0,0,0,0
A062,1,0,0,0,0,0,0,0,0,0,0,0,0
A062,1,0,0,0,0,0,0,0,0,0,0,0,0
A063,1,0,0,0,0,0,0,0,0,0,0,0,0
A063,1,0,0,0,0,0,0,0,0,0,0,0,0
A064,0,0,0,0,0,0,0,0,0,0,0,0,0
A064,0,0,0,0,0,0,0,0,0,0,0,0,0
A065,1,0,1,0,0,0,0,0,0,0,0,0,0
A065,1,0,1,0,0,0,0,0,0,0,0,0,0
A066,1,0,1,0,0,0,0,0,0,0,0,0,0
A066,1,0,1,0,0,0,0,0,0,0,0,0,0
A067,1,0,0,0,0,0,0,0,0,0,0,0,0
A067,1,0,0,0,0,0,0,0,0,0,0,0,0
A068,0,0,0,0,0,0,0,0,0,0,0,0,0
A068,0,0,0,0,0,0,0,0,0,0,0,0,0
A069,0,0,0,0,0,0,0,0,0,0,0,0,1
A069,0,0,0,0,0,0,0,0,0,0,0,0,1
A07,1,0,0,0,0,0,0,0,0,0,0,0,0
A07,1,0,0,0,0,0,0,0,0,0,0,0,0
A070,1,0,0,0,0,0,0,0,0,0,0,0,0
A070,1,0,0,0,0,0,0,0,0,0,0,0,0
A071,0,0,0,0,0,0,0,0,0,0,0,0,0
A071,0,0,0,0,0,0,0,0,0,0,0,0,0
A072,0,0,0,0,0,0,0,0,0,0,0,0,0
A072,0,0,0,0,0,0,0,0,0,0,0,0,0
A073,0,0,0,0,0,0,0,0,0,0,0,0,0
A073,1,0,0,0,0,0,0,0,0,0,0,0,0
A078,0,0,0,0,0,0,0,0,0,0,0,0,0
A078,0,0,0,0,0,0,0,0,0,0,0,0,0
A079,0,0,0,0,0,0,0,0,0,0,0,0,1
A079,0,0,0,0,0,0,0,0,0,0,0,0,1
A08,0,0,0,0,0,0,0,0,0,0,0,0,0
A08,0,0,0,0,0,0,0,0,0,0,0,0,0
A080,0,0,0,0,0,0,0,0,0,0,0,0,0
A080,0,0,0,0,0,0,0,0,0,0,0,0,0
A081,0,0,0,0,0,0,0,0,0,0,0,0,0
A081,0,0,0,0,0,0,0,0,0,0,0,0,0
A082,0,0,0,0,0,0,0,0,0,0,0,0,0
A082,0,0,0,0,0,0,0,0,0,0,0,0,0
A083,0,0,0,0,0,0,0,0,0,0,0,0,0
A083,0,0,0,0,0,0,0,0,0,0,0,0,0
A084,0,0,0,0,0,0,0,0,0,0,0,0,0
A084,0,0,0,0,0,0,0,0,0,0,0,0,0
A085,0,0,0,0,0,0,0,0,0,0,0,0,0
A085,0,0,0,0,0,0,0,0,0,0,0,0,0
A09,0,0,0,0,0,0,0,0,0,0,0,0,0
A09,0,0,0,0,0,0,0,0,0,0,0,0,0
A090,0,0,0,0,0,0,0,0,0,0,0,0,0
A090,0,0,0,0,0,0,0,0,0,0,0,0,0
A099,0,0,0,0,0,0,0,0,0,0,0,0,0
A099,0,0,0,0,0,0,0,0,0,0,0,0,0
A15,1,0,0,0,0,0,0,0,0,0,0,0,0
A15,1,0,0,0,0,0,0,0,0,0,0,0,0
A150,0,0,0,0,0,0,0,0,0,0,0,0,0
A150,0,0,0,0,0,0,0,0,0,0,0,0,0
A151,0,0,0,0,0,0,0,0,0,0,0,0,0
A151,0,0,0,0,0,0,0,0,0,0,0,0,0
A152,0,0,0,0,0,0,0,0,0,0,0,0,0
A152,0,0,0,0,0,0,0,0,0,0,0,0,0
A153,0,0,0,0,0,0,0,0,0,0,0,0,0
A153,0,0,0,0,0,0,0,0,0,0,0,0,0
A154,0,0,0,0,0,0,0,0,0,0,0,0,0
A154,0,0,0,0,0,0,0,0,0,0,0,0,0
A155,0,0,0,0,0,0,0,0,0,0,0,0,0
A155,0,0,0,0,0,0,0,0,0,0,0,0,0
A156,0,0,0,0,0,0,0,0,0,0,0,0,0
A156,0,0,0,0,0,0,0,0,0,0,0,0,0
A157,0,0,0,0,0,0,0,0,0,0,0,0,0
A157,0,0,0,0,0,0,0,0,0,0,0,0,0
A158,0,0,0,0,0,0,0,0,0,0,0,0,0
A158,0,0,0,0,0,0,0,0,0,0,0,0,0
A159,0,0,0,0,0,0,0,0,0,0,0,0,0
A159,0,0,0,0,0,0,0,0,0,0,0,0,0
A16,1,0,0,0,0,0,0,0,0,0,0,0,0
A16,1,0,0,0,0,0,0,0,0,0,0,0,0
A160,0,0,0,0,0,0,0,0,0,0,0,0,0
A160,0,0,0,0,0,0,0,0,0,0,0,0,0
A161,0,0,0,0,0,0,0,0,0,0,0,0,0
A161,0,0,0,0,0,0,0,0,0,0,0,0,0
A162,0,0,0,0,0,0,0,0,0,0,0,0,0
A162,0,0,0,0,0,0,0,0,0,0,0,0,0
A163,0,0,0,0,0,0,0,0,0,0,0,0,0
A163,0,0,0,0,0,0,0,0,0,0,0,0,0
A164,1,0,0,0,0,0,0,0,0,0,0,0,0
A164,1,0,0,0,0,0,0,0,0,0,0,0,0
A165,0,0,0,0,0,0,0,0,0,0,0,0,0
A165,0,0,0,0,0,0,0,0,0,0,0,0,0
A167,0,0,0,0,0,0,0,0,0,0,0,0,0
A167,0,0,0,0,0,0,0,0,0,0,0,0,0
A168,0,0,0,0,0,0,0,0,0,0,0,0,0
A168,0,0,0,0,0,0,0,0,0,0,0,0,0
A169,0,0,0,0,0,0,0,0,0,0,0,0,1
A169,0,0,0,0,0,0,0,0,0,0,0,0,1
A17,1,0,0,0,0,0,0,0,0,0,0,0,0
A17,1,0,0,0,0,0,0,0,0,0,0,0,0
A170,0,0,1,0,0,0,0,0,0,0,0,0,0
A170,0,0,1,0,0,0,0,0,0,0,0,0,0
A171,0,0,1,0,0,0,0,0,0,0,0,0,0
A171,0,0,1,0,0,0,0,0,0,0,0,0,0
A178,0,0,1,0,0,0,0,0,0,0,0,0,0
A178,0,0,1,0,0,0,0,0,0,0,0,0,0
A179,0,0,1,0,0,0,0,0,0,0,0,0,0
A179,0,0,1,0,0,0,0,0,0,0,0,0,0
A18,0,0,0,0,0,0,0,0,0,0,0,0,0
A18,0,0,0,0,0,0,0,0,0,0,0,0,0
A180,0,0,1,0,0,0,0,0,0,0,0,0,0
A180,0,0,1,0,0,0,0,0,0,0,0,0,0
A181,0,0,0,0,0,0,0,0,0,0,0,0,0
A181,0,0,0,0,0,0,0,0,0,0,0,0,0
A182,0,0,0,0,0,0,0,0,0,0,0,0,0
A182,0,0,0,0,0,0,0,0,0,0,0,0,0
A183,0,0,0,0,0,0,0,0,0,0,0,0,0
A183,0,0,0,0,0,0,0,0,0,0,0,0,0
A184,0,0,0,0,0,0,0,0,0,0,0,0,0
A184,0,0,0,0,0,0,0,0,0,0,0,0,0
A185,0,0,0,0,0,0,0,0,0,0,0,0,0
A185,0,0,0,0,0,0,0,0,0,0,0,0,0
A186,1,0,0,0,0,0,0,0,0,0,0,0,0
A186,1,0,0,0,0,0,0,0,0,0,0,0,0
A187,1,0,1,0,0,0,0,0,0,0,0,0,0
A187,0,0,1,0,0,0,0,0,0,0,0,0,0
A188,0,0,0,0,0,0,0,0,0,0,0,0,0
A188,0,0,0,0,0,0,0,0,0,0,0,0,0
A19,0,0,0,0,0,0,0,0,0,0,0,0,0
A19,0,0,0,0,0,0,0,0,0,0,0,0,0
A190,0,0,0,0,0,0,0,0,0,0,0,0,0
A190,0,0,0,0,0,0,0,0,0,0,0,0,0
A191,0,0,0,0,0,0,0,0,0,0,0,0,0
A191,0,0,0,0,0,0,0,0,0,0,0,0,0
A192,0,0,0,0,0,0,0,0,0,0,0,0,0
A192,0,0,0,0,0,0,0,0,0,0,0,0,0
A198,0,0,0,0,0,0,0,0,0,0,0,0,0
A198,0,0,0,0,0,0,0,0,0,0,0,0,0
A199,0,0,0,0,0,0,0,0,0,0,0,0,0
A199,0,0,0,0,0,0,0,0,0,0,0,0,0
A20,1,0,0,0,0,0,0,0,0,0,0,0,0
A20,1,0,0,0,0,0,0,0,0,0,0,0,0
A200,1,0,0,0,0,0,0,0,0,0,0,0,0
A200,1,0,0,0,0,0,0,0,0,0,0,0,0
A201,1,0,0,0,0,0,0,0,0,0,0,0,0
A201,1,0,0,0,0,0,0,0,0,0,0,0,0
A202,1,0,0,0,0,0,0,0,0,0,0,0,0
A202,1,0,0,0,0,0,0,0,0,0,0,0,0
A203,1,0,0,0,0,0,0,0,0,0,0,0,0
A203,1,0,0,0,0,0,0,0,0,0,0,0,0
A207,1,0,0,0,0,0,0,0,0,0,0,0,0
A207,1,0,0,0,0,0,0,0,0,0,0,0,0
A208,0,0,0,0,0,0,0,0,0,0,0,0,0
A208,0,0,0,0,0,0,0,0,0,0,0,0,0
A209,0,0,0,0,0,0,0,0,0,0,0,0,0
A209,0,0,0,0,0,0,0,0,0,0,0,0,0
A21,1,0,0,0,0,0,0,0,0,0,0,0,0
A21,1,0,0,0,0,0,0,0,0,0,0,0,0
A210,1,0,0,0,0,0,0,0,0,0,0,0,0
A210,1,0,0,0,0,0,0,0,0,0,0,0,0
A211,1,0,0,0,0,0,0,0,0,0,0,0,0
A211,1,0,0,0,0,0,0,0,0,0,0,0,0
A212,1,0,0,0,0,0,0,0,0,0,0,0,0
A212,1,0,0,0,0,0,0,0,0,0,0,0,0
A213,1,0,0,0,0,0,0,0,0,0,0,0,0
A213,1,0,0,0,0,0,0,0,0,0,0,0,0
A217,1,0,0,0,0,0,0,0,0,0,0,0,0
A217,1,0,0,0,0,0,0,0,0,0,0,0,0
A218,0,0,0,0,0,0,0,0,0,0,0,0,0
A218,0,0,0,0,0,0,0,0,0,0,0,0,0
A219,0,0,0,0,0,0,0,0,0,0,0,0,0
A219,0,0,0,0,0,0,0,0,0,0,0,0,0
A22,1,0,0,0,0,0,0,0,0,0,0,0,0
A22,1,0,0,0,0,0,0,0,0,0,0,0,0
A220,1,0,0,0,0,0,0,0,0,0,0,0,0
A220,1,0,0,0,0,0,0,0,0,0,0,0,0
A221,1,0,0,0,0,0,0,0,0,0,0,0,0
A221,1,0,0,0,0,0,0,0,0,0,0,0,0
A222,1,0,0,0,0,0,0,0,0,0,0,0,0
A222,1,0,0,0,0,0,0,0,0,0,0,0,0
A227,1,0,0,0,0,0,0,0,0,0,0,0,0
A227,1,0,0,0,0,0,0,0,0,0,0,0,0
A228,0,0,0,0,0,0,0,0,0,0,0,0,0
A228,0,0,0,0,0,0,0,0,0,0,0,0,0
A229,0,0,0,0,0,0,0,0,0,0,0,0,0
A229,0,0,0,0,0,0,0,0,0,0,0,0,0
A23,1,0,0,0,0,0,0,0,0,0,0,0,0
A23,1,0,0,0,0,0,0,0,0,0,0,0,0
A230,0,0,0,0,0,0,0,0,0,0,0,0,0
A230,1,0,0,0,0,0,0,0,0,0,0,0,0
A231,1,0,0,0,0,0,0,0,0,0,0,0,0
A231,1,0,0,0,0,0,0,0,0,0,0,0,0
A232,1,0,0,0,0,0,0,0,0,0,0,0,0
A232,1,0,0,0,0,0,0,0,0,0,0,0,0
A233,1,0,0,0,0,0,0,0,0,0,0,0,0
A233,1,0,0,0,0,0,0,0,0,0,0,0,0
A238,0,0,0,0,0,0,0,0,0,0,0,0,0
A238,0,0,0,0,0,0,0,0,0,0,0,0,0
A239,0,0,0,0,0,0,0,0,0,0,0,0,0
A239,0,0,0,0,0,0,0,0,0,0,0,0,0
A24,1,0,0,0,0,0,0,0,0,0,0,0,0
A24,1,0,0,0,0,0,0,0,0,0,0,0,0
A240,1,0,0,0,0,0,0,0,0,0,0,0,0
A240,1,0,0,0,0,0,0,0,0,0,0,0,0
A241,1,0,0,0,0,0,0,0,0,0,0,0,0
A241,1,0,0,0,0,0,0,0,0,0,0,0,0
A242,1,0,0,0,0,0,0,0,0,0,0,0,0
A242,1,0,0,0,0,0,0,0,0,0,0,0,0
A243,1,0,0,0,0,0,0,0,0,0,0,0,0
A243,1,0,0,0,0,0,0,0,0,0,0,0,0
A244,1,0,0,0,0,0,0,0,0,0,0,0,0
A244,1,0,0,0,0,0,0,0,0,0,0,0,0
A25,1,0,0,0,0,0,0,0,0,0,0,0,0
A25,1,0,0,0,0,0,0,0,0,0,0,0,0
A250,1,0,0,0,0,0,0,0,0,0,0,0,0
A250,1,0,0,0,0,0,0,0,0,0,0,0,0
A251,1,0,0,0,0,0,0,0,0,0,0,0,0
A251,1,0,0,0,0,0,0,0,0,0,0,0,0
A259,0,0,0,0,0,0,0,0,0,0,0,0,1
A259,0,0,0,0,0,0,0,0,0,0,0,0,1
A26,1,0,0,0,0,0,0,0,0,0,0,0,0
A26,1,0,0,0,0,0,0,0,0,0,0,0,0
A260,0,0,0,0,0,0,0,0,0,0,0,0,0
A260,0,0,0,0,0,0,0,0,0,0,0,0,0
A267,1,0,0,0,0,0,0,0,0,0,0,0,0
A267,1,0,0,0,0,0,0,0,0,0,0,0,0
A268,0,0,0,0,0,0,0,0,0,0,0,0,0
A268,0,0,0,0,0,0,0,0,0,0,0,0,0
A269,0,0,0,0,0,0,0,0,0,0,0,0,0
A269,0,0,0,0,0,0,0,0,0,0,0,0,0
A27,1,0,0,0,0,0,0,0,0,0,0,0,0
A27,1,0,0,0,0,0,0,0,0,0,0,0,0
A270,0,0,0,0,0,0,0,0,0,0,0,0,0
A270,0,0,0,0,0,0,0,0,0,0,0,0,0
A278,0,0,0,0,0,0,0,0,0,0,0,0,0
A278,0,0,0,0,0,0,0,0,0,0,0,0,0
A279,0,0,0,0,0,0,0,0,0,0,0,0,0
A279,0,0,0,0,0,0,0,0,0,0,0,0,0
A28,0,0,0,0,0,0,0,0,0,0,0,0,0
A28,0,0,0,0,0,0,0,0,0,0,0,0,0
A280,0,0,0,0,0,0,0,0,0,0,0,0,0
A280,0,0,0,0,0,0,0,0,0,0,0,0,0
A281,0,0,0,0,0,0,0,0,0,0,0,0,0
A281,0,0,0,0,0,0,0,0,0,0,0,0,0
A282,1,0,0,0,0,0,0,0,0,0,0,0,0
A282,1,0,0,0,0,0,0,0,0,0,0,0,0
A288,0,0,0,0,0,0,0,0,0,0,0,0,0
A288,0,0,0,0,0,0,0,0,0,0,0,0,0
A289,0,0,0,0,0,0,0,0,0,0,0,0,1
A289,0,0,0,0,0,0,0,0,0,0,0,0,1
A30,1,0,0,0,0,0,0,0,0,0,0,0,0
A30,1,0,0,0,0,0,0,0,0,0,0,0,0
A300,1,0,0,0,0,0,0,0,0,0,0,0,0
A300,1,0,0,0,0,0,0,0,0,0,0,0,0
A301,1,0,0,0,0,0,0,0,0,0,0,0,0
A301,1,0,0,0,0,0,0,0,0,0,0,0,0
A302,1,0,0,0,0,0,0,0,0,0,0,0,0
A302,1,0,0,0,0,0,0,0,0,0,0,0,0
A303,1,0,0,0,0,0,0,0,0,0,0,0,0
A303,1,0,0,0,0,0,0,0,0,0,0,0,0
A304,1,0,0,0,0,0,0,0,0,0,0,0,0
A304,1,0,0,0,0,0,0,0,0,0,0,0,0
A305,1,0,0,0,0,0,0,0,0,0,0,0,0
A305,1,0,0,0,0,0,0,0,0,0,0,0,0
A308,0,0,0,0,0,0,0,0,0,0,0,0,0
A308,0,0,0,0,0,0,0,0,0,0,0,0,0
A309,0,0,0,0,0,0,0,0,0,0,0,0,0
A309,0,0,0,0,0,0,0,0,0,0,0,0,0
A31,1,0,0,0,0,0,0,0,0,0,0,0,0
A31,1,0,0,0,0,0,0,0,0,0,0,0,0
A310,0,0,0,0,0,0,0,0,0,0,0,0,0
A310,0,0,0,0,0,0,0,0,0,0,0,0,0
A311,0,0,0,0,0,0,0,0,0,0,0,0,0
A311,0,0,0,0,0,0,0,0,0,0,0,0,0
A318,0,0,0,0,0,0,0,0,0,0,0,0,0
A318,0,0,0,0,0,0,0,0,0,0,0,0,0
A319,0,0,0,0,0,0,0,0,0,0,0,0,1
A319,0,0,0,0,0,0,0,0,0,0,0,0,1
A32,1,0,0,0,0,0,0,0,0,0,0,0,0
A32,1,0,0,0,0,0,0,0,0,0,0,0,0
A320,1,0,0,0,0,0,0,0,0,0,0,0,0
A320,1,0,0,0,0,0,0,0,0,0,0,0,0
A321,0,0,1,0,0,0,0,0,0,0,0,0,0
A321,0,0,1,0,0,0,0,0,0,0,0,0,0
A327,0,0,0,0,0,0,0,0,0,0,0,0,0
A327,0,0,0,0,0,0,0,0,0,0,0,0,0
A328,0,0,0,0,0,0,0,0,0,0,0,0,0
A328,0,0,0,0,0,0,0,0,0,0,0,0,0
A329,0,0,0,0,0,0,0,0,0,0,0,0,0
A329,0,0,0,0,0,0,0,0,0,0,0,0,0
A33,1,0,0,0,0,0,1,1,1,1,1,0,0
A33,1,0,0,0,0,0,1,1,1,1,1,0,0
A34,1,0,0,1,0,1,1,1,0,0,1,0,0
A34,1,0,0,1,0,1,1,1,0,0,1,0,0
A35,1,0,0,0,0,1,0,0,0,0,0,0,0
A35,1,0,0,0,0,1,0,0,0,0,0,0,0
A36,1,0,0,0,0,0,0,0,0,0,0,0,0
A36,1,0,0,0,0,0,0,0,0,0,0,0,0
A360,0,0,0,0,0,0,0,0,0,0,0,0,0
A360,0,0,0,0,0,0,0,0,0,0,0,0,0
A361,1,0,0,0,0,0,0,0,0,0,0,0,0
A361,1,0,0,0,0,0,0,0,0,0,0,0,0
A362,1,0,0,0,0,0,0,0,0,0,0,0,0
A362,1,0,0,0,0,0,0,0,0,0,0,0,0
A363,1,0,0,0,0,0,0,0,0,0,0,0,0
A363,1,0,0,0,0,0,0,0,0,0,0,0,0
A368,0,0,0,0,0,0,0,0,0,0,0,0,0
A368,0,0,0,0,0,0,0,0,0,0,0,0,0
A369,0,0,0,0,0,0,0,0,0,0,0,0,0
A369,0,0,0,0,0,0,0,0,0,0,0,0,0
A37,1,0,0,0,0,0,0,0,0,0,0,0,0
A37,1,0,0,0,0,0,0,0,0,0,0,0,0
A370,0,0,0,0,0,0,0,0,0,0,0,0,0
A370,0,0,0,0,0,0,0,0,0,0,0,0,0
A371,0,0,0,0,0,0,0,0,0,0,0,0,0
A371,0,0,0,0,0,0,0,0,0,0,0,0,0
A378,0,0,0,0,0,0,0,0,0,0,0,0,0
A378,0,0,0,0,0,0,0,0,0,0,0,0,0
A379,0,0,0,0,0,0,0,0,0,0,0,0,0
A379,0,0,0,0,0,0,0,0,0,0,0,0,0
A38,0,0,0,0,0,0,0,0,0,0,0,0,0
A38,0,0,0,0,0,0,0,0,0,0,0,0,0
A39,0,0,0,0,0,0,0,0,0,0,0,0,0
A39,0,0,0,0,0,0,0,0,0,0,0,0,0
A390,0,0,1,0,0,0,0,0,0,0,0,0,0
A390,0,0,1,0,0,0,0,0,0,0,0,0,0
A391,1,0,1,0,0,0,0,0,0,0,0,0,0
A391,1,0,1,0,0,0,0,0,0,0,0,0,0
A392,0,0,0,0,0,0,0,0,0,0,0,0,0
A392,0,0,0,0,0,0,0,0,0,0,0,0,0
A393,1,0,0,0,0,1,0,0,0,0,0,0,0
A393,1,0,0,0,0,1,0,0,0,0,0,0,0
A394,0,0,0,0,0,0,0,0,0,0,0,0,0
A394,0,0,0,0,0,0,0,0,0,0,0,0,0
A395,1,0,1,0,0,0,0,0,0,0,0,0,0
A395,1,0,1,0,0,0,0,0,0,0,0,0,0
A398,0,0,0,0,0,0,0,0,0,0,0,0,0
A398,0,0,0,0,0,0,0,0,0,0,0,0,0
A399,0,0,0,0,0,0,0,0,0,0,0,0,0
A399,0,0,0,0,0,0,0,0,0,0,0,0,0
A40,1,0,0,0,0,0,0,0,0,0,0,0,0
A40,1,0,0,0,0,0,0,0,0,0,0,0,0
A400,0,0,0,0,0,0,0,0,0,0,0,0,0
A400,0,0,0,0,0,0,0,0,0,0,0,0,0
A401,0,0,0,0,0,0,0,0,0,0,0,0,0
A401,0,0,0,0,0,0,0,0,0,0,0,0,0
A402,0,0,0,0,0,0,0,0,0,0,0,0,0
A402,0,0,0,0,0,0,0,0,0,0,0,0,0
A403,0,0,0,0,0,0,0,0,0,0,0,0,0
A403,0,0,0,0,0,0,0,0,0,0,0,0,0
A408,0,0,0,0,0,0,0,0,0,0,0,0,0
A408,0,0,0,0,0,0,0,0,0,0,0,0,0
A409,0,0,0,0,0,0,0,0,0,0,0,0,0
A409,0,0,0,0,0,0,0,0,0,0,0,0,0
A41,1,0,0,0,0,0,0,0,0,0,0,0,0
A41,1,0,0,0,0,0,0,0,0,0,0,0,0
A410,0,0,0,0,0,0,0,0,0,0,0,0,0
A410,0,0,0,0,0,0,0,0,0,0,0,0,0
A411,0,0,0,0,0,0,0,0,0,0,0,0,0
A411,0,0,0,0,0,0,0,0,0,0,0,0,0
A412,0,0,0,0,0,0,0,0,0,0,0,0,0
A412,0,0,0,0,0,0,0,0,0,0,0,0,0
A413,0,0,0,0,0,0,0,0,0,0,0,0,0
A413,0,0,0,0,0,0,0,0,0,0,0,0,0
A414,0,0,0,0,0,0,0,0,0,0,0,0,0
A414,0,0,0,0,0,0,0,0,0,0,0,0,0
A415,0,0,0,0,0,0,0,0,0,0,0,0,0
A415,0,0,0,0,0,0,0,0,0,0,0,0,0
A418,0,0,0,0,0,0,0,0,0,0,0,0,0
A418,0,0,0,0,0,0,0,0,0,0,0,0,0
A419,0,0,0,0,0,0,0,0,0,0,0,0,0
A419,0,0,0,0,0,0,0,0,0,0,0,0,0
A42,1,0,0,0,0,0,0,0,0,0,0,0,0
A42,1,0,0,0,0,0,0,0,0,0,0,0,0
A420,0,0,0,0,0,0,0,0,0,0,0,0,0
A420,0,0,0,0,0,0,0,0,0,0,0,0,0
A421,0,0,0,0,0,0,0,0,0,0,0,0,0
A421,0,0,0,0,0,0,0,0,0,0,0,0,0
A422,0,0,0,0,0,0,0,0,0,0,0,0,0
A422,0,0,0,0,0,0,0,0,0,0,0,0,0
A427,0,0,0,0,0,0,0,0,0,0,0,0,0
A427,0,0,0,0,0,0,0,0,0,0,0,0,0
A428,0,0,0,0,0,0,0,0,0,0,0,0,0
A428,0,0,0,0,0,0,0,0,0,0,0,0,0
A429,0,0,0,0,0,0,0,0,0,0,0,0,0
A429,0,0,0,0,0,0,0,0,0,0,0,0,0
A43,1,0,0,0,0,0,0,0,0,0,0,0,0
A43,1,0,0,0,0,0,0,0,0,0,0,0,0
A430,0,0,0,0,0,0,0,0,0,0,0,0,0
A430,0,0,0,0,0,0,0,0,0,0,0,0,0
A431,0,0,0,0,0,0,0,0,0,0,0,0,0
A431,0,0,0,0,0,0,0,0,0,0,0,0,0
A438,0,0,0,0,0,0,0,0,0,0,0,0,0
A438,0,0,0,0,0,0,0,0,0,0,0,0,0
A439,0,0,0,0,0,0,0,0,0,0,0,0,0
A439,0,0,0,0,0,0,0,0,0,0,0,0,0
A44,1,0,0,0,0,0,0,0,0,0,0,0,0
A44,1,0,0,0,0,0,0,0,0,0,0,0,0
