1,08,0,0
2,01,4,0
2,02,8,0
2,03,6,0
2,04,1,0
2,05,2,0
2,06,3,0
2,07,0,0
2,08,0,0
2,11,0,0
2,12,0,0
2,13,9,0
2,14,6,0
2,15,0,0
2,16,8,0
2,17,0,0
2,18,8,0
2,19,0,0
2,20,0,0
2,21,0,0
2,22,0,0
2,23,0,0
2,24,0,0
2,25,0,0
2,26,0,0
2,27,0,0
2,28,0,0
2,29,0,0
2,30,0,1
2,34,0,0
2,35,0,0
2,36,0,0
2,37,0,0
2,40,0,0
2,41,0,0
2,42,0,0
2,43,0,0
2,50,0,0
2,51,0,0
2,52,0,0
2,53,0,0
2,60,0,1
2,61,0,0
2,62,0,1
2,70,0,0
2,71,0,0
2,72,0,0
2,73,0,0
